UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
MT;NOVA NAZARE;BONDE;0
MT;NOVA NAZARE;CAMINHAO;14
MT;NOVA NAZARE;CAMINHAO TRATOR;2
MT;NOVA NAZARE;CAMINHONETE;81
MT;NOVA NAZARE;CAMIONETA;6
MT;NOVA NAZARE;CHASSI PLATAF;0
MT;NOVA NAZARE;CICLOMOTOR;1
MT;NOVA NAZARE;MICRO-ONIBUS;10
MT;NOVA NAZARE;MOTOCICLETA;242
MT;NOVA NAZARE;MOTONETA;30
MT;NOVA NAZARE;ONIBUS;9
MT;NOVA NAZARE;QUADRICICLO;0
MT;NOVA NAZARE;REBOQUE;29
MT;NOVA NAZARE;SEMI-REBOQUE;1
MT;NOVA NAZARE;SIDE-CAR;0
MT;NOVA NAZARE;OUTROS;0
MT;NOVA NAZARE;TRATOR ESTEI;0
MT;NOVA NAZARE;TRATOR RODAS;1
MT;NOVA NAZARE;TRICICLO;1
MT;NOVA NAZARE;UTILITARIO;4
MT;NOVA OLIMPIA;AUTOMOVEL;3195
MT;NOVA OLIMPIA;BONDE;0
MT;NOVA OLIMPIA;CAMINHAO;455
MT;NOVA OLIMPIA;CAMINHAO TRATOR;245
MT;NOVA OLIMPIA;CAMINHONETE;715
MT;NOVA OLIMPIA;CAMIONETA;152
MT;NOVA OLIMPIA;CHASSI PLATAF;0
MT;NOVA OLIMPIA;CICLOMOTOR;12
MT;NOVA OLIMPIA;MICRO-ONIBUS;15
MT;NOVA OLIMPIA;MOTOCICLETA;2587
MT;NOVA OLIMPIA;MOTONETA;1120
MT;NOVA OLIMPIA;ONIBUS;157
MT;NOVA OLIMPIA;QUADRICICLO;0
MT;NOVA OLIMPIA;REBOQUE;436
MT;NOVA OLIMPIA;SEMI-REBOQUE;323
MT;NOVA OLIMPIA;SIDE-CAR;0
MT;NOVA OLIMPIA;OUTROS;1
MT;NOVA OLIMPIA;TRATOR ESTEI;0
MT;NOVA OLIMPIA;TRATOR RODAS;0
MT;NOVA OLIMPIA;TRICICLO;3
MT;NOVA OLIMPIA;UTILITARIO;20
MT;NOVA SANTA HELENA;AUTOMOVEL;616
MT;NOVA SANTA HELENA;BONDE;0
MT;NOVA SANTA HELENA;CAMINHAO;94
MT;NOVA SANTA HELENA;CAMINHAO TRATOR;43
MT;NOVA SANTA HELENA;CAMINHONETE;279
MT;NOVA SANTA HELENA;CAMIONETA;19
MT;NOVA SANTA HELENA;CHASSI PLATAF;0
MT;NOVA SANTA HELENA;CICLOMOTOR;2
MT;NOVA SANTA HELENA;MICRO-ONIBUS;8
MT;NOVA SANTA HELENA;MOTOCICLETA;637
MT;NOVA SANTA HELENA;MOTONETA;202
MT;NOVA SANTA HELENA;ONIBUS;19
MT;NOVA SANTA HELENA;QUADRICICLO;0
MT;NOVA SANTA HELENA;REBOQUE;52
MT;NOVA SANTA HELENA;SEMI-REBOQUE;55
MT;NOVA SANTA HELENA;SIDE-CAR;0
MT;NOVA SANTA HELENA;OUTROS;0
MT;NOVA SANTA HELENA;TRATOR ESTEI;0
MT;NOVA SANTA HELENA;TRATOR RODAS;0
MT;NOVA SANTA HELENA;TRICICLO;2
MT;NOVA SANTA HELENA;UTILITARIO;6
MT;NOVA UBIRATA;AUTOMOVEL;1457
MT;NOVA UBIRATA;BONDE;0
MT;NOVA UBIRATA;CAMINHAO;318
MT;NOVA UBIRATA;CAMINHAO TRATOR;241
MT;NOVA UBIRATA;CAMINHONETE;818
MT;NOVA UBIRATA;CAMIONETA;114
MT;NOVA UBIRATA;CHASSI PLATAF;0
MT;NOVA UBIRATA;CICLOMOTOR;3
MT;NOVA UBIRATA;MICRO-ONIBUS;28
MT;NOVA UBIRATA;MOTOCICLETA;1215
MT;NOVA UBIRATA;MOTONETA;416
MT;NOVA UBIRATA;ONIBUS;53
MT;NOVA UBIRATA;QUADRICICLO;0
MT;NOVA UBIRATA;REBOQUE;155
MT;NOVA UBIRATA;SEMI-REBOQUE;429
MT;NOVA UBIRATA;SIDE-CAR;0
MT;NOVA UBIRATA;OUTROS;2
MT;NOVA UBIRATA;TRATOR ESTEI;0
MT;NOVA UBIRATA;TRATOR RODAS;0
MT;NOVA UBIRATA;TRICICLO;4
MT;NOVA UBIRATA;UTILITARIO;30
MT;NOVA XAVANTINA;AUTOMOVEL;3852
MT;NOVA XAVANTINA;BONDE;0
MT;NOVA XAVANTINA;CAMINHAO;547
MT;NOVA XAVANTINA;CAMINHAO TRATOR;175
MT;NOVA XAVANTINA;CAMINHONETE;1464
MT;NOVA XAVANTINA;CAMIONETA;224
MT;NOVA XAVANTINA;CHASSI PLATAF;0
MT;NOVA XAVANTINA;CICLOMOTOR;71
MT;NOVA XAVANTINA;MICRO-ONIBUS;42
MT;NOVA XAVANTINA;MOTOCICLETA;4953
MT;NOVA XAVANTINA;MOTONETA;1890
MT;NOVA XAVANTINA;ONIBUS;50
MT;NOVA XAVANTINA;QUADRICICLO;0
MT;NOVA XAVANTINA;REBOQUE;653
MT;NOVA XAVANTINA;SEMI-REBOQUE;326
MT;NOVA XAVANTINA;SIDE-CAR;0
MT;NOVA XAVANTINA;OUTROS;0
MT;NOVA XAVANTINA;TRATOR ESTEI;0
MT;NOVA XAVANTINA;TRATOR RODAS;1
MT;NOVA XAVANTINA;TRICICLO;3
MT;NOVA XAVANTINA;UTILITARIO;61
MT;NOVO HORIZONTE DO NORTE;AUTOMOVEL;425
MT;NOVO HORIZONTE DO NORTE;BONDE;0
MT;NOVO HORIZONTE DO NORTE;CAMINHAO;70
MT;NOVO HORIZONTE DO NORTE;CAMINHAO TRATOR;11
MT;NOVO HORIZONTE DO NORTE;CAMINHONETE;233
MT;NOVO HORIZONTE DO NORTE;CAMIONETA;14
MT;NOVO HORIZONTE DO NORTE;CHASSI PLATAF;0
MT;NOVO HORIZONTE DO NORTE;CICLOMOTOR;1
MT;NOVO HORIZONTE DO NORTE;MICRO-ONIBUS;3
MT;NOVO HORIZONTE DO NORTE;MOTOCICLETA;794
MT;NOVO HORIZONTE DO NORTE;MOTONETA;195
MT;NOVO HORIZONTE DO NORTE;ONIBUS;10
MT;NOVO HORIZONTE DO NORTE;QUADRICICLO;0
MT;NOVO HORIZONTE DO NORTE;REBOQUE;7
MT;NOVO HORIZONTE DO NORTE;SEMI-REBOQUE;11
MT;NOVO HORIZONTE DO NORTE;SIDE-CAR;0
MT;NOVO HORIZONTE DO NORTE;OUTROS;0
MT;NOVO HORIZONTE DO NORTE;TRATOR ESTEI;0
MT;NOVO HORIZONTE DO NORTE;TRATOR RODAS;1
MT;NOVO HORIZONTE DO NORTE;TRICICLO;0
MT;NOVO HORIZONTE DO NORTE;UTILITARIO;3
MT;NOVO MUNDO;AUTOMOVEL;883
MT;NOVO MUNDO;BONDE;0
MT;NOVO MUNDO;CAMINHAO;170
MT;NOVO MUNDO;CAMINHAO TRATOR;73
MT;NOVO MUNDO;CAMINHONETE;646
MT;NOVO MUNDO;CAMIONETA;53
MT;NOVO MUNDO;CHASSI PLATAF;0
MT;NOVO MUNDO;CICLOMOTOR;9
MT;NOVO MUNDO;MICRO-ONIBUS;6
MT;NOVO MUNDO;MOTOCICLETA;1571
MT;NOVO MUNDO;MOTONETA;309
MT;NOVO MUNDO;ONIBUS;25
MT;NOVO MUNDO;QUADRICICLO;0
MT;NOVO MUNDO;REBOQUE;74
MT;NOVO MUNDO;SEMI-REBOQUE;125
MT;NOVO MUNDO;SIDE-CAR;0
MT;NOVO MUNDO;OUTROS;0
MT;NOVO MUNDO;TRATOR ESTEI;0
MT;NOVO MUNDO;TRATOR RODAS;0
MT;NOVO MUNDO;TRICICLO;0
MT;NOVO MUNDO;UTILITARIO;14
MT;NOVO SANTO ANTONIO;AUTOMOVEL;64
MT;NOVO SANTO ANTONIO;BONDE;0
MT;NOVO SANTO ANTONIO;CAMINHAO;7
MT;NOVO SANTO ANTONIO;CAMINHAO TRATOR;0
MT;NOVO SANTO ANTONIO;CAMINHONETE;57
MT;NOVO SANTO ANTONIO;CAMIONETA;6
MT;NOVO SANTO ANTONIO;CHASSI PLATAF;0
MT;NOVO SANTO ANTONIO;CICLOMOTOR;0
MT;NOVO SANTO ANTONIO;MICRO-ONIBUS;2
MT;NOVO SANTO ANTONIO;MOTOCICLETA;198
MT;NOVO SANTO ANTONIO;MOTONETA;27
MT;NOVO SANTO ANTONIO;ONIBUS;3
MT;NOVO SANTO ANTONIO;QUADRICICLO;0
MT;NOVO SANTO ANTONIO;REBOQUE;6
MT;NOVO SANTO ANTONIO;SEMI-REBOQUE;0
MT;NOVO SANTO ANTONIO;SIDE-CAR;0
MT;NOVO SANTO ANTONIO;OUTROS;0
MT;NOVO SANTO ANTONIO;TRATOR ESTEI;0
MT;NOVO SANTO ANTONIO;TRATOR RODAS;0
MT;NOVO SANTO ANTONIO;TRICICLO;0
MT;NOVO SANTO ANTONIO;UTILITARIO;0
MT;NOVO SAO JOAQUIM;AUTOMOVEL;783
MT;NOVO SAO JOAQUIM;BONDE;0
MT;NOVO SAO JOAQUIM;CAMINHAO;137
MT;NOVO SAO JOAQUIM;CAMINHAO TRATOR;20
MT;NOVO SAO JOAQUIM;CAMINHONETE;493
MT;NOVO SAO JOAQUIM;CAMIONETA;57
MT;NOVO SAO JOAQUIM;CHASSI PLATAF;0
MT;NOVO SAO JOAQUIM;CICLOMOTOR;3
MT;NOVO SAO JOAQUIM;MICRO-ONIBUS;10
MT;NOVO SAO JOAQUIM;MOTOCICLETA;1624
MT;NOVO SAO JOAQUIM;MOTONETA;350
MT;NOVO SAO JOAQUIM;ONIBUS;22
MT;NOVO SAO JOAQUIM;QUADRICICLO;0
MT;NOVO SAO JOAQUIM;REBOQUE;56
MT;NOVO SAO JOAQUIM;SEMI-REBOQUE;64
MT;NOVO SAO JOAQUIM;SIDE-CAR;0
MT;NOVO SAO JOAQUIM;OUTROS;0
MT;NOVO SAO JOAQUIM;TRATOR ESTEI;0
MT;NOVO SAO JOAQUIM;TRATOR RODAS;0
MT;NOVO SAO JOAQUIM;TRICICLO;3
MT;NOVO SAO JOAQUIM;UTILITARIO;12
MT;PARANAITA;AUTOMOVEL;1945
MT;PARANAITA;BONDE;0
MT;PARANAITA;CAMINHAO;309
MT;PARANAITA;CAMINHAO TRATOR;46
MT;PARANAITA;CAMINHONETE;1093
MT;PARANAITA;CAMIONETA;94
MT;PARANAITA;CHASSI PLATAF;0
MT;PARANAITA;CICLOMOTOR;6
MT;PARANAITA;MICRO-ONIBUS;15
MT;PARANAITA;MOTOCICLETA;2539
MT;PARANAITA;MOTONETA;1086
MT;PARANAITA;ONIBUS;82
MT;PARANAITA;QUADRICICLO;0
MT;PARANAITA;REBOQUE;86
MT;PARANAITA;SEMI-REBOQUE;86
MT;PARANAITA;SIDE-CAR;0
MT;PARANAITA;OUTROS;0
MT;PARANAITA;TRATOR ESTEI;0
MT;PARANAITA;TRATOR RODAS;0
MT;PARANAITA;TRICICLO;1
MT;PARANAITA;UTILITARIO;27
MT;PARANATINGA;AUTOMOVEL;3247
MT;PARANATINGA;BONDE;0
MT;PARANATINGA;CAMINHAO;621
MT;PARANATINGA;CAMINHAO TRATOR;318
MT;PARANATINGA;CAMINHONETE;2024
MT;PARANATINGA;CAMIONETA;257
MT;PARANATINGA;CHASSI PLATAF;0
MT;PARANATINGA;CICLOMOTOR;27
MT;PARANATINGA;MICRO-ONIBUS;29
MT;PARANATINGA;MOTOCICLETA;4356
MT;PARANATINGA;MOTONETA;1586
MT;PARANATINGA;ONIBUS;101
MT;PARANATINGA;QUADRICICLO;0
MT;PARANATINGA;REBOQUE;199
MT;PARANATINGA;SEMI-REBOQUE;484
MT;PARANATINGA;SIDE-CAR;0
MT;PARANATINGA;OUTROS;0
MT;PARANATINGA;TRATOR ESTEI;0
MT;PARANATINGA;TRATOR RODAS;1
MT;PARANATINGA;TRICICLO;10
MT;PARANATINGA;UTILITARIO;61
MT;PEDRA PRETA;AUTOMOVEL;3403
MT;PEDRA PRETA;BONDE;0
MT;PEDRA PRETA;CAMINHAO;397
MT;PEDRA PRETA;CAMINHAO TRATOR;266
MT;PEDRA PRETA;CAMINHONETE;1088
MT;PEDRA PRETA;CAMIONETA;190
MT;PEDRA PRETA;CHASSI PLATAF;0
MT;PEDRA PRETA;CICLOMOTOR;11
MT;PEDRA PRETA;MICRO-ONIBUS;11
MT;PEDRA PRETA;MOTOCICLETA;2985
MT;PEDRA PRETA;MOTONETA;1341
MT;PEDRA PRETA;ONIBUS;63
MT;PEDRA PRETA;QUADRICICLO;0
MT;PEDRA PRETA;REBOQUE;147
MT;PEDRA PRETA;SEMI-REBOQUE;419
MT;PEDRA PRETA;SIDE-CAR;0
MT;PEDRA PRETA;OUTROS;1
MT;PEDRA PRETA;TRATOR ESTEI;0
MT;PEDRA PRETA;TRATOR RODAS;1
MT;PEDRA PRETA;TRICICLO;5
MT;PEDRA PRETA;UTILITARIO;34
MT;PEIXOTO DE AZEVEDO;AUTOMOVEL;4099
MT;PEIXOTO DE AZEVEDO;BONDE;0
MT;PEIXOTO DE AZEVEDO;CAMINHAO;574
MT;PEIXOTO DE AZEVEDO;CAMINHAO TRATOR;71
MT;PEIXOTO DE AZEVEDO;CAMINHONETE;2052
MT;PEIXOTO DE AZEVEDO;CAMIONETA;236
MT;PEIXOTO DE AZEVEDO;CHASSI PLATAF;0
MT;PEIXOTO DE AZEVEDO;CICLOMOTOR;73
MT;PEIXOTO DE AZEVEDO;MICRO-ONIBUS;18
MT;PEIXOTO DE AZEVEDO;MOTOCICLETA;6441
MT;PEIXOTO DE AZEVEDO;MOTONETA;2560
MT;PEIXOTO DE AZEVEDO;ONIBUS;98
MT;PEIXOTO DE AZEVEDO;QUADRICICLO;0
MT;PEIXOTO DE AZEVEDO;REBOQUE;181
MT;PEIXOTO DE AZEVEDO;SEMI-REBOQUE;115
MT;PEIXOTO DE AZEVEDO;SIDE-CAR;1
MT;PEIXOTO DE AZEVEDO;OUTROS;0
MT;PEIXOTO DE AZEVEDO;TRATOR ESTEI;0
MT;PEIXOTO DE AZEVEDO;TRATOR RODAS;4
MT;PEIXOTO DE AZEVEDO;TRICICLO;9
MT;PEIXOTO DE AZEVEDO;UTILITARIO;90
MT;PLANALTO DA SERRA;AUTOMOVEL;300
MT;PLANALTO DA SERRA;BONDE;0
MT;PLANALTO DA SERRA;CAMINHAO;50
MT;PLANALTO DA SERRA;CAMINHAO TRATOR;39
MT;PLANALTO DA SERRA;CAMINHONETE;161
MT;PLANALTO DA SERRA;CAMIONETA;17
MT;PLANALTO DA SERRA;CHASSI PLATAF;0
MT;PLANALTO DA SERRA;CICLOMOTOR;1
MT;PLANALTO DA SERRA;MICRO-ONIBUS;2
MT;PLANALTO DA SERRA;MOTOCICLETA;466
MT;PLANALTO DA SERRA;MOTONETA;95
MT;PLANALTO DA SERRA;ONIBUS;14
MT;PLANALTO DA SERRA;QUADRICICLO;0
MT;PLANALTO DA SERRA;REBOQUE;11
MT;PLANALTO DA SERRA;SEMI-REBOQUE;6
MT;PLANALTO DA SERRA;SIDE-CAR;0
MT;PLANALTO DA SERRA;OUTROS;0
MT;PLANALTO DA SERRA;TRATOR ESTEI;0
MT;PLANALTO DA SERRA;TRATOR RODAS;0
MT;PLANALTO DA SERRA;TRICICLO;0
MT;PLANALTO DA SERRA;UTILITARIO;4
MT;POCONE;AUTOMOVEL;4000
MT;POCONE;BONDE;0
MT;POCONE;CAMINHAO;651
MT;POCONE;CAMINHAO TRATOR;39
MT;POCONE;CAMINHONETE;1611
MT;POCONE;CAMIONETA;211
MT;POCONE;CHASSI PLATAF;0
MT;POCONE;CICLOMOTOR;52
MT;POCONE;MICRO-ONIBUS;35
MT;POCONE;MOTOCICLETA;5999
MT;POCONE;MOTONETA;1675
MT;POCONE;ONIBUS;50
MT;POCONE;QUADRICICLO;0
MT;POCONE;REBOQUE;221
MT;POCONE;SEMI-REBOQUE;34
MT;POCONE;SIDE-CAR;0
MT;POCONE;OUTROS;1
MT;POCONE;TRATOR ESTEI;0
MT;POCONE;TRATOR RODAS;0
MT;POCONE;TRICICLO;4
MT;POCONE;UTILITARIO;58
MT;PONTAL DO ARAGUAIA;AUTOMOVEL;769
MT;PONTAL DO ARAGUAIA;BONDE;0
MT;PONTAL DO ARAGUAIA;CAMINHAO;44
MT;PONTAL DO ARAGUAIA;CAMINHAO TRATOR;13
MT;PONTAL DO ARAGUAIA;CAMINHONETE;240
MT;PONTAL DO ARAGUAIA;CAMIONETA;38
MT;PONTAL DO ARAGUAIA;CHASSI PLATAF;0
MT;PONTAL DO ARAGUAIA;CICLOMOTOR;16
MT;PONTAL DO ARAGUAIA;MICRO-ONIBUS;5
MT;PONTAL DO ARAGUAIA;MOTOCICLETA;1078
MT;PONTAL DO ARAGUAIA;MOTONETA;447
MT;PONTAL DO ARAGUAIA;ONIBUS;3
MT;PONTAL DO ARAGUAIA;QUADRICICLO;0
MT;PONTAL DO ARAGUAIA;REBOQUE;76
MT;PONTAL DO ARAGUAIA;SEMI-REBOQUE;16
MT;PONTAL DO ARAGUAIA;SIDE-CAR;1
MT;PONTAL DO ARAGUAIA;OUTROS;1
MT;PONTAL DO ARAGUAIA;TRATOR ESTEI;0
MT;PONTAL DO ARAGUAIA;TRATOR RODAS;0
MT;PONTAL DO ARAGUAIA;TRICICLO;3
MT;PONTAL DO ARAGUAIA;UTILITARIO;15
MT;PONTE BRANCA;AUTOMOVEL;114
MT;PONTE BRANCA;BONDE;0
MT;PONTE BRANCA;CAMINHAO;12
MT;PONTE BRANCA;CAMINHAO TRATOR;0
MT;PONTE BRANCA;CAMINHONETE;74
MT;PONTE BRANCA;CAMIONETA;14
MT;PONTE BRANCA;CHASSI PLATAF;0
MT;PONTE BRANCA;CICLOMOTOR;0
MT;PONTE BRANCA;MICRO-ONIBUS;1
MT;PONTE BRANCA;MOTOCICLETA;170
MT;PONTE BRANCA;MOTONETA;15
MT;PONTE BRANCA;ONIBUS;1
MT;PONTE BRANCA;QUADRICICLO;0
MT;PONTE BRANCA;REBOQUE;2
MT;PONTE BRANCA;SEMI-REBOQUE;1
MT;PONTE BRANCA;SIDE-CAR;0
MT;PONTE BRANCA;OUTROS;0
MT;PONTE BRANCA;TRATOR ESTEI;0
MT;PONTE BRANCA;TRATOR RODAS;0
MT;PONTE BRANCA;TRICICLO;0
MT;PONTE BRANCA;UTILITARIO;3
MT;PONTES E LACERDA;AUTOMOVEL;9512
MT;PONTES E LACERDA;BONDE;0
MT;PONTES E LACERDA;CAMINHAO;1176
MT;PONTES E LACERDA;CAMINHAO TRATOR;211
MT;PONTES E LACERDA;CAMINHONETE;3497
MT;PONTES E LACERDA;CAMIONETA;420
MT;PONTES E LACERDA;CHASSI PLATAF;0
MT;PONTES E LACERDA;CICLOMOTOR;51
MT;PONTES E LACERDA;MICRO-ONIBUS;32
MT;PONTES E LACERDA;MOTOCICLETA;11879
MT;PONTES E LACERDA;MOTONETA;5676
MT;PONTES E LACERDA;ONIBUS;152
MT;PONTES E LACERDA;QUADRICICLO;0
MT;PONTES E LACERDA;REBOQUE;1196
MT;PONTES E LACERDA;SEMI-REBOQUE;311
MT;PONTES E LACERDA;SIDE-CAR;3
MT;PONTES E LACERDA;OUTROS;1
MT;PONTES E LACERDA;TRATOR ESTEI;0
MT;PONTES E LACERDA;TRATOR RODAS;2
MT;PONTES E LACERDA;TRICICLO;4
MT;PONTES E LACERDA;UTILITARIO;138
MT;PORTO ALEGRE DO NORTE;AUTOMOVEL;1108
MT;PORTO ALEGRE DO NORTE;BONDE;0
MT;PORTO ALEGRE DO NORTE;CAMINHAO;150
MT;PORTO ALEGRE DO NORTE;CAMINHAO TRATOR;55
MT;PORTO ALEGRE DO NORTE;CAMINHONETE;470
MT;PORTO ALEGRE DO NORTE;CAMIONETA;85
MT;PORTO ALEGRE DO NORTE;CHASSI PLATAF;0
MT;PORTO ALEGRE DO NORTE;CICLOMOTOR;15
MT;PORTO ALEGRE DO NORTE;MICRO-ONIBUS;9
MT;PORTO ALEGRE DO NORTE;MOTOCICLETA;1928
MT;PORTO ALEGRE DO NORTE;MOTONETA;483
MT;PORTO ALEGRE DO NORTE;ONIBUS;40
MT;PORTO ALEGRE DO NORTE;QUADRICICLO;0
MT;PORTO ALEGRE DO NORTE;REBOQUE;89
MT;PORTO ALEGRE DO NORTE;SEMI-REBOQUE;98
MT;PORTO ALEGRE DO NORTE;SIDE-CAR;0
MT;PORTO ALEGRE DO NORTE;OUTROS;0
MT;PORTO ALEGRE DO NORTE;TRATOR ESTEI;0
MT;PORTO ALEGRE DO NORTE;TRATOR RODAS;0
MT;PORTO ALEGRE DO NORTE;TRICICLO;0
MT;PORTO ALEGRE DO NORTE;UTILITARIO;20
MT;PORTO DOS GAUCHOS;AUTOMOVEL;918
MT;PORTO DOS GAUCHOS;BONDE;0
MT;PORTO DOS GAUCHOS;CAMINHAO;188
MT;PORTO DOS GAUCHOS;CAMINHAO TRATOR;94
MT;PORTO DOS GAUCHOS;CAMINHONETE;525
MT;PORTO DOS GAUCHOS;CAMIONETA;73
MT;PORTO DOS GAUCHOS;CHASSI PLATAF;0
MT;PORTO DOS GAUCHOS;CICLOMOTOR;4
MT;PORTO DOS GAUCHOS;MICRO-ONIBUS;17
MT;PORTO DOS GAUCHOS;MOTOCICLETA;1144
MT;PORTO DOS GAUCHOS;MOTONETA;388
MT;PORTO DOS GAUCHOS;ONIBUS;11
MT;PORTO DOS GAUCHOS;QUADRICICLO;0
MT;PORTO DOS GAUCHOS;REBOQUE;85
MT;PORTO DOS GAUCHOS;SEMI-REBOQUE;179
MT;PORTO DOS GAUCHOS;SIDE-CAR;0
MT;PORTO DOS GAUCHOS;OUTROS;1
MT;PORTO DOS GAUCHOS;TRATOR ESTEI;0
MT;PORTO DOS GAUCHOS;TRATOR RODAS;0
MT;PORTO DOS GAUCHOS;TRICICLO;0
MT;PORTO DOS GAUCHOS;UTILITARIO;22
MT;PORTO ESPERIDIAO;AUTOMOVEL;1279
MT;PORTO ESPERIDIAO;BONDE;0
MT;PORTO ESPERIDIAO;CAMINHAO;175
MT;PORTO ESPERIDIAO;CAMINHAO TRATOR;26
MT;PORTO ESPERIDIAO;CAMINHONETE;616
MT;PORTO ESPERIDIAO;CAMIONETA;48
MT;PORTO ESPERIDIAO;CHASSI PLATAF;0
MT;PORTO ESPERIDIAO;CICLOMOTOR;5
MT;PORTO ESPERIDIAO;MICRO-ONIBUS;14
MT;PORTO ESPERIDIAO;MOTOCICLETA;1722
MT;PORTO ESPERIDIAO;MOTONETA;334
MT;PORTO ESPERIDIAO;ONIBUS;68
MT;PORTO ESPERIDIAO;QUADRICICLO;0
MT;PORTO ESPERIDIAO;REBOQUE;87
MT;PORTO ESPERIDIAO;SEMI-REBOQUE;22
MT;PORTO ESPERIDIAO;SIDE-CAR;0
MT;PORTO ESPERIDIAO;OUTROS;0
MT;PORTO ESPERIDIAO;TRATOR ESTEI;0
MT;PORTO ESPERIDIAO;TRATOR RODAS;0
MT;PORTO ESPERIDIAO;TRICICLO;1
MT;PORTO ESPERIDIAO;UTILITARIO;15
MT;PORTO ESTRELA;AUTOMOVEL;374
MT;PORTO ESTRELA;BONDE;0
MT;PORTO ESTRELA;CAMINHAO;44
MT;PORTO ESTRELA;CAMINHAO TRATOR;9
MT;PORTO ESTRELA;CAMINHONETE;162
MT;PORTO ESTRELA;CAMIONETA;17
MT;PORTO ESTRELA;CHASSI PLATAF;0
MT;PORTO ESTRELA;CICLOMOTOR;0
MT;PORTO ESTRELA;MICRO-ONIBUS;4
MT;PORTO ESTRELA;MOTOCICLETA;387
MT;PORTO ESTRELA;MOTONETA;77
MT;PORTO ESTRELA;ONIBUS;11
MT;PORTO ESTRELA;QUADRICICLO;0
MT;PORTO ESTRELA;REBOQUE;12
MT;PORTO ESTRELA;SEMI-REBOQUE;12
MT;PORTO ESTRELA;SIDE-CAR;0
MT;PORTO ESTRELA;OUTROS;0
MT;PORTO ESTRELA;TRATOR ESTEI;0
MT;PORTO ESTRELA;TRATOR RODAS;0
MT;PORTO ESTRELA;TRICICLO;0
MT;PORTO ESTRELA;UTILITARIO;2
MT;POXOREO;AUTOMOVEL;2276
MT;POXOREO;BONDE;0
MT;POXOREO;CAMINHAO;232
MT;POXOREO;CAMINHAO TRATOR;39
MT;POXOREO;CAMINHONETE;1062
MT;POXOREO;CAMIONETA;144
MT;POXOREO;CHASSI PLATAF;0
MT;POXOREO;CICLOMOTOR;5
MT;POXOREO;MICRO-ONIBUS;28
MT;POXOREO;MOTOCICLETA;2296
MT;POXOREO;MOTONETA;681
MT;POXOREO;ONIBUS;49
MT;POXOREO;QUADRICICLO;0
MT;POXOREO;REBOQUE;74
MT;POXOREO;SEMI-REBOQUE;82
MT;POXOREO;SIDE-CAR;0
MT;POXOREO;OUTROS;1
MT;POXOREO;TRATOR ESTEI;0
MT;POXOREO;TRATOR RODAS;0
MT;POXOREO;TRICICLO;2
MT;POXOREO;UTILITARIO;41
MT;PRIMAVERA DO LESTE;AUTOMOVEL;20028
MT;PRIMAVERA DO LESTE;BONDE;0
MT;PRIMAVERA DO LESTE;CAMINHAO;2496
MT;PRIMAVERA DO LESTE;CAMINHAO TRATOR;2033
MT;PRIMAVERA DO LESTE;CAMINHONETE;7844
MT;PRIMAVERA DO LESTE;CAMIONETA;1435
MT;PRIMAVERA DO LESTE;CHASSI PLATAF;0
MT;PRIMAVERA DO LESTE;CICLOMOTOR;78
MT;PRIMAVERA DO LESTE;MICRO-ONIBUS;115
MT;PRIMAVERA DO LESTE;MOTOCICLETA;14042
MT;PRIMAVERA DO LESTE;MOTONETA;8919
MT;PRIMAVERA DO LESTE;ONIBUS;249
MT;PRIMAVERA DO LESTE;QUADRICICLO;0
MT;PRIMAVERA DO LESTE;REBOQUE;1612
MT;PRIMAVERA DO LESTE;SEMI-REBOQUE;3670
MT;PRIMAVERA DO LESTE;SIDE-CAR;4
MT;PRIMAVERA DO LESTE;OUTROS;8
MT;PRIMAVERA DO LESTE;TRATOR ESTEI;1
MT;PRIMAVERA DO LESTE;TRATOR RODAS;4
MT;PRIMAVERA DO LESTE;TRICICLO;62
MT;PRIMAVERA DO LESTE;UTILITARIO;816
MT;QUERENCIA;AUTOMOVEL;3014
MT;QUERENCIA;BONDE;0
MT;QUERENCIA;CAMINHAO;607
MT;QUERENCIA;CAMINHAO TRATOR;356
MT;QUERENCIA;CAMINHONETE;2022
MT;QUERENCIA;CAMIONETA;262
MT;QUERENCIA;CHASSI PLATAF;0
MT;QUERENCIA;CICLOMOTOR;7
MT;QUERENCIA;MICRO-ONIBUS;40
MT;QUERENCIA;MOTOCICLETA;3105
MT;QUERENCIA;MOTONETA;1214
MT;QUERENCIA;ONIBUS;100
MT;QUERENCIA;QUADRICICLO;0
MT;QUERENCIA;REBOQUE;436
MT;QUERENCIA;SEMI-REBOQUE;629
MT;QUERENCIA;SIDE-CAR;0
MT;QUERENCIA;OUTROS;0
MT;QUERENCIA;TRATOR ESTEI;0
MT;QUERENCIA;TRATOR RODAS;0
MT;QUERENCIA;TRICICLO;6
MT;QUERENCIA;UTILITARIO;150
MT;RESERVA DO CABACAL;AUTOMOVEL;304
MT;RESERVA DO CABACAL;BONDE;0
MT;RESERVA DO CABACAL;CAMINHAO;23
MT;RESERVA DO CABACAL;CAMINHAO TRATOR;1
MT;RESERVA DO CABACAL;CAMINHONETE;91
MT;RESERVA DO CABACAL;CAMIONETA;10
MT;RESERVA DO CABACAL;CHASSI PLATAF;0
MT;RESERVA DO CABACAL;CICLOMOTOR;0
MT;RESERVA DO CABACAL;MICRO-ONIBUS;1
MT;RESERVA DO CABACAL;MOTOCICLETA;554
MT;RESERVA DO CABACAL;MOTONETA;89
