UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
MS;NAVIRAI;AUTOMOVEL;14634
MS;NAVIRAI;BONDE;0
MS;NAVIRAI;CAMINHAO;1168
MS;NAVIRAI;CAMINHAO TRATOR;465
MS;NAVIRAI;CAMINHONETE;3122
MS;NAVIRAI;CAMIONETA;744
MS;NAVIRAI;CHASSI PLATAF;0
MS;NAVIRAI;CICLOMOTOR;138
MS;NAVIRAI;MICRO-ONIBUS;52
MS;NAVIRAI;MOTOCICLETA;7827
MS;NAVIRAI;MOTONETA;3833
MS;NAVIRAI;ONIBUS;207
MS;NAVIRAI;QUADRICICLO;0
MS;NAVIRAI;REBOQUE;868
MS;NAVIRAI;SEMI-REBOQUE;650
MS;NAVIRAI;SIDE-CAR;6
MS;NAVIRAI;OUTROS;0
MS;NAVIRAI;TRATOR ESTEI;0
MS;NAVIRAI;TRATOR RODAS;2
MS;NAVIRAI;TRICICLO;18
MS;NAVIRAI;UTILITARIO;281
MS;NIOAQUE;AUTOMOVEL;2885
MS;NIOAQUE;BONDE;0
MS;NIOAQUE;CAMINHAO;240
MS;NIOAQUE;CAMINHAO TRATOR;15
MS;NIOAQUE;CAMINHONETE;724
MS;NIOAQUE;CAMIONETA;119
MS;NIOAQUE;CHASSI PLATAF;0
MS;NIOAQUE;CICLOMOTOR;6
MS;NIOAQUE;MICRO-ONIBUS;28
MS;NIOAQUE;MOTOCICLETA;2041
MS;NIOAQUE;MOTONETA;188
MS;NIOAQUE;ONIBUS;74
MS;NIOAQUE;QUADRICICLO;0
MS;NIOAQUE;REBOQUE;135
MS;NIOAQUE;SEMI-REBOQUE;23
MS;NIOAQUE;SIDE-CAR;0
MS;NIOAQUE;OUTROS;1
MS;NIOAQUE;TRATOR ESTEI;0
MS;NIOAQUE;TRATOR RODAS;0
MS;NIOAQUE;TRICICLO;0
MS;NIOAQUE;UTILITARIO;23
MS;NOVA ALVORADA DO SUL;AUTOMOVEL;5003
MS;NOVA ALVORADA DO SUL;BONDE;0
MS;NOVA ALVORADA DO SUL;CAMINHAO;451
MS;NOVA ALVORADA DO SUL;CAMINHAO TRATOR;178
MS;NOVA ALVORADA DO SUL;CAMINHONETE;1138
MS;NOVA ALVORADA DO SUL;CAMIONETA;267
MS;NOVA ALVORADA DO SUL;CHASSI PLATAF;0
MS;NOVA ALVORADA DO SUL;CICLOMOTOR;15
MS;NOVA ALVORADA DO SUL;MICRO-ONIBUS;45
MS;NOVA ALVORADA DO SUL;MOTOCICLETA;1924
MS;NOVA ALVORADA DO SUL;MOTONETA;860
MS;NOVA ALVORADA DO SUL;ONIBUS;84
MS;NOVA ALVORADA DO SUL;QUADRICICLO;0
MS;NOVA ALVORADA DO SUL;REBOQUE;343
MS;NOVA ALVORADA DO SUL;SEMI-REBOQUE;249
MS;NOVA ALVORADA DO SUL;SIDE-CAR;0
MS;NOVA ALVORADA DO SUL;OUTROS;0
MS;NOVA ALVORADA DO SUL;TRATOR ESTEI;0
MS;NOVA ALVORADA DO SUL;TRATOR RODAS;0
MS;NOVA ALVORADA DO SUL;TRICICLO;0
MS;NOVA ALVORADA DO SUL;UTILITARIO;60
MS;NOVA ANDRADINA;AUTOMOVEL;15728
MS;NOVA ANDRADINA;BONDE;0
MS;NOVA ANDRADINA;CAMINHAO;1217
MS;NOVA ANDRADINA;CAMINHAO TRATOR;438
MS;NOVA ANDRADINA;CAMINHONETE;3561
MS;NOVA ANDRADINA;CAMIONETA;670
MS;NOVA ANDRADINA;CHASSI PLATAF;0
MS;NOVA ANDRADINA;CICLOMOTOR;91
MS;NOVA ANDRADINA;MICRO-ONIBUS;50
MS;NOVA ANDRADINA;MOTOCICLETA;7684
MS;NOVA ANDRADINA;MOTONETA;3632
MS;NOVA ANDRADINA;ONIBUS;296
MS;NOVA ANDRADINA;QUADRICICLO;0
MS;NOVA ANDRADINA;REBOQUE;1044
MS;NOVA ANDRADINA;SEMI-REBOQUE;630
MS;NOVA ANDRADINA;SIDE-CAR;6
MS;NOVA ANDRADINA;OUTROS;5
MS;NOVA ANDRADINA;TRATOR ESTEI;0
MS;NOVA ANDRADINA;TRATOR RODAS;5
MS;NOVA ANDRADINA;TRICICLO;13
MS;NOVA ANDRADINA;UTILITARIO;196
MS;NOVO HORIZONTE DO SUL;AUTOMOVEL;1387
MS;NOVO HORIZONTE DO SUL;BONDE;0
MS;NOVO HORIZONTE DO SUL;CAMINHAO;96
MS;NOVO HORIZONTE DO SUL;CAMINHAO TRATOR;28
MS;NOVO HORIZONTE DO SUL;CAMINHONETE;313
MS;NOVO HORIZONTE DO SUL;CAMIONETA;31
MS;NOVO HORIZONTE DO SUL;CHASSI PLATAF;0
MS;NOVO HORIZONTE DO SUL;CICLOMOTOR;0
MS;NOVO HORIZONTE DO SUL;MICRO-ONIBUS;10
MS;NOVO HORIZONTE DO SUL;MOTOCICLETA;1018
MS;NOVO HORIZONTE DO SUL;MOTONETA;215
MS;NOVO HORIZONTE DO SUL;ONIBUS;27
MS;NOVO HORIZONTE DO SUL;QUADRICICLO;0
MS;NOVO HORIZONTE DO SUL;REBOQUE;45
MS;NOVO HORIZONTE DO SUL;SEMI-REBOQUE;28
MS;NOVO HORIZONTE DO SUL;SIDE-CAR;0
MS;NOVO HORIZONTE DO SUL;OUTROS;0
MS;NOVO HORIZONTE DO SUL;TRATOR ESTEI;2
MS;NOVO HORIZONTE DO SUL;TRATOR RODAS;1
MS;NOVO HORIZONTE DO SUL;TRICICLO;2
MS;NOVO HORIZONTE DO SUL;UTILITARIO;2
MS;PARAISO DAS AGUAS;AUTOMOVEL;876
MS;PARAISO DAS AGUAS;BONDE;0
MS;PARAISO DAS AGUAS;CAMINHAO;125
MS;PARAISO DAS AGUAS;CAMINHAO TRATOR;40
MS;PARAISO DAS AGUAS;CAMINHONETE;405
MS;PARAISO DAS AGUAS;CAMIONETA;66
MS;PARAISO DAS AGUAS;CHASSI PLATAF;0
MS;PARAISO DAS AGUAS;CICLOMOTOR;2
MS;PARAISO DAS AGUAS;MICRO-ONIBUS;24
MS;PARAISO DAS AGUAS;MOTOCICLETA;226
MS;PARAISO DAS AGUAS;MOTONETA;61
MS;PARAISO DAS AGUAS;ONIBUS;27
MS;PARAISO DAS AGUAS;QUADRICICLO;0
MS;PARAISO DAS AGUAS;REBOQUE;106
MS;PARAISO DAS AGUAS;SEMI-REBOQUE;78
MS;PARAISO DAS AGUAS;SIDE-CAR;0
MS;PARAISO DAS AGUAS;OUTROS;0
MS;PARAISO DAS AGUAS;TRATOR ESTEI;0
MS;PARAISO DAS AGUAS;TRATOR RODAS;0
MS;PARAISO DAS AGUAS;TRICICLO;0
MS;PARAISO DAS AGUAS;UTILITARIO;19
MS;PARANAIBA;AUTOMOVEL;12956
MS;PARANAIBA;BONDE;0
MS;PARANAIBA;CAMINHAO;951
MS;PARANAIBA;CAMINHAO TRATOR;260
MS;PARANAIBA;CAMINHONETE;3488
MS;PARANAIBA;CAMIONETA;596
MS;PARANAIBA;CHASSI PLATAF;0
MS;PARANAIBA;CICLOMOTOR;71
MS;PARANAIBA;MICRO-ONIBUS;57
MS;PARANAIBA;MOTOCICLETA;8830
MS;PARANAIBA;MOTONETA;3739
MS;PARANAIBA;ONIBUS;134
MS;PARANAIBA;QUADRICICLO;0
MS;PARANAIBA;REBOQUE;1029
MS;PARANAIBA;SEMI-REBOQUE;377
MS;PARANAIBA;SIDE-CAR;6
MS;PARANAIBA;OUTROS;2
MS;PARANAIBA;TRATOR ESTEI;0
MS;PARANAIBA;TRATOR RODAS;0
MS;PARANAIBA;TRICICLO;18
MS;PARANAIBA;UTILITARIO;133
MS;PARANHOS;AUTOMOVEL;1170
MS;PARANHOS;BONDE;0
MS;PARANHOS;CAMINHAO;123
MS;PARANHOS;CAMINHAO TRATOR;29
MS;PARANHOS;CAMINHONETE;403
MS;PARANHOS;CAMIONETA;54
MS;PARANHOS;CHASSI PLATAF;0
MS;PARANHOS;CICLOMOTOR;1
MS;PARANHOS;MICRO-ONIBUS;9
MS;PARANHOS;MOTOCICLETA;433
MS;PARANHOS;MOTONETA;117
MS;PARANHOS;ONIBUS;41
MS;PARANHOS;QUADRICICLO;0
MS;PARANHOS;REBOQUE;45
MS;PARANHOS;SEMI-REBOQUE;33
MS;PARANHOS;SIDE-CAR;0
MS;PARANHOS;OUTROS;0
MS;PARANHOS;TRATOR ESTEI;0
MS;PARANHOS;TRATOR RODAS;0
MS;PARANHOS;TRICICLO;0
MS;PARANHOS;UTILITARIO;21
MS;PEDRO GOMES;AUTOMOVEL;1357
MS;PEDRO GOMES;BONDE;0
MS;PEDRO GOMES;CAMINHAO;135
MS;PEDRO GOMES;CAMINHAO TRATOR;13
MS;PEDRO GOMES;CAMINHONETE;604
MS;PEDRO GOMES;CAMIONETA;63
MS;PEDRO GOMES;CHASSI PLATAF;0
MS;PEDRO GOMES;CICLOMOTOR;15
MS;PEDRO GOMES;MICRO-ONIBUS;12
MS;PEDRO GOMES;MOTOCICLETA;1332
MS;PEDRO GOMES;MOTONETA;366
MS;PEDRO GOMES;ONIBUS;24
MS;PEDRO GOMES;QUADRICICLO;0
MS;PEDRO GOMES;REBOQUE;52
MS;PEDRO GOMES;SEMI-REBOQUE;22
MS;PEDRO GOMES;SIDE-CAR;0
MS;PEDRO GOMES;OUTROS;0
MS;PEDRO GOMES;TRATOR ESTEI;0
MS;PEDRO GOMES;TRATOR RODAS;0
MS;PEDRO GOMES;TRICICLO;0
MS;PEDRO GOMES;UTILITARIO;17
MS;PONTA PORA;AUTOMOVEL;24303
MS;PONTA PORA;BONDE;0
MS;PONTA PORA;CAMINHAO;2341
MS;PONTA PORA;CAMINHAO TRATOR;1053
MS;PONTA PORA;CAMINHONETE;6281
MS;PONTA PORA;CAMIONETA;1611
MS;PONTA PORA;CHASSI PLATAF;0
MS;PONTA PORA;CICLOMOTOR;14
MS;PONTA PORA;MICRO-ONIBUS;136
MS;PONTA PORA;MOTOCICLETA;6102
MS;PONTA PORA;MOTONETA;858
MS;PONTA PORA;ONIBUS;396
MS;PONTA PORA;QUADRICICLO;0
MS;PONTA PORA;REBOQUE;859
MS;PONTA PORA;SEMI-REBOQUE;1635
MS;PONTA PORA;SIDE-CAR;20
MS;PONTA PORA;OUTROS;6
MS;PONTA PORA;TRATOR ESTEI;0
MS;PONTA PORA;TRATOR RODAS;4
MS;PONTA PORA;TRICICLO;13
MS;PONTA PORA;UTILITARIO;659
MS;PORTO MURTINHO;AUTOMOVEL;1187
MS;PORTO MURTINHO;BONDE;0
MS;PORTO MURTINHO;CAMINHAO;108
MS;PORTO MURTINHO;CAMINHAO TRATOR;9
MS;PORTO MURTINHO;CAMINHONETE;359
MS;PORTO MURTINHO;CAMIONETA;85
MS;PORTO MURTINHO;CHASSI PLATAF;0
MS;PORTO MURTINHO;CICLOMOTOR;0
MS;PORTO MURTINHO;MICRO-ONIBUS;23
MS;PORTO MURTINHO;MOTOCICLETA;1114
MS;PORTO MURTINHO;MOTONETA;137
MS;PORTO MURTINHO;ONIBUS;34
MS;PORTO MURTINHO;QUADRICICLO;0
MS;PORTO MURTINHO;REBOQUE;125
MS;PORTO MURTINHO;SEMI-REBOQUE;17
MS;PORTO MURTINHO;SIDE-CAR;0
MS;PORTO MURTINHO;OUTROS;0
MS;PORTO MURTINHO;TRATOR ESTEI;0
MS;PORTO MURTINHO;TRATOR RODAS;0
MS;PORTO MURTINHO;TRICICLO;0
MS;PORTO MURTINHO;UTILITARIO;14
MS;RIBAS DO RIO PARDO;AUTOMOVEL;3958
MS;RIBAS DO RIO PARDO;BONDE;0
MS;RIBAS DO RIO PARDO;CAMINHAO;691
MS;RIBAS DO RIO PARDO;CAMINHAO TRATOR;124
MS;RIBAS DO RIO PARDO;CAMINHONETE;1425
MS;RIBAS DO RIO PARDO;CAMIONETA;316
MS;RIBAS DO RIO PARDO;CHASSI PLATAF;0
MS;RIBAS DO RIO PARDO;CICLOMOTOR;14
MS;RIBAS DO RIO PARDO;MICRO-ONIBUS;86
MS;RIBAS DO RIO PARDO;MOTOCICLETA;2576
MS;RIBAS DO RIO PARDO;MOTONETA;765
MS;RIBAS DO RIO PARDO;ONIBUS;115
MS;RIBAS DO RIO PARDO;QUADRICICLO;0
MS;RIBAS DO RIO PARDO;REBOQUE;232
MS;RIBAS DO RIO PARDO;SEMI-REBOQUE;240
MS;RIBAS DO RIO PARDO;SIDE-CAR;1
MS;RIBAS DO RIO PARDO;OUTROS;0
MS;RIBAS DO RIO PARDO;TRATOR ESTEI;0
MS;RIBAS DO RIO PARDO;TRATOR RODAS;0
MS;RIBAS DO RIO PARDO;TRICICLO;0
MS;RIBAS DO RIO PARDO;UTILITARIO;68
MS;RIO BRILHANTE;AUTOMOVEL;8107
MS;RIO BRILHANTE;BONDE;0
MS;RIO BRILHANTE;CAMINHAO;802
MS;RIO BRILHANTE;CAMINHAO TRATOR;356
MS;RIO BRILHANTE;CAMINHONETE;2157
MS;RIO BRILHANTE;CAMIONETA;407
MS;RIO BRILHANTE;CHASSI PLATAF;1
MS;RIO BRILHANTE;CICLOMOTOR;16
MS;RIO BRILHANTE;MICRO-ONIBUS;55
MS;RIO BRILHANTE;MOTOCICLETA;3255
MS;RIO BRILHANTE;MOTONETA;2435
MS;RIO BRILHANTE;ONIBUS;168
MS;RIO BRILHANTE;QUADRICICLO;0
MS;RIO BRILHANTE;REBOQUE;586
MS;RIO BRILHANTE;SEMI-REBOQUE;622
MS;RIO BRILHANTE;SIDE-CAR;0
MS;RIO BRILHANTE;OUTROS;3
MS;RIO BRILHANTE;TRATOR ESTEI;0
MS;RIO BRILHANTE;TRATOR RODAS;3
MS;RIO BRILHANTE;TRICICLO;3
MS;RIO BRILHANTE;UTILITARIO;131
MS;RIO NEGRO;AUTOMOVEL;1163
MS;RIO NEGRO;BONDE;0
MS;RIO NEGRO;CAMINHAO;113
MS;RIO NEGRO;CAMINHAO TRATOR;10
MS;RIO NEGRO;CAMINHONETE;416
MS;RIO NEGRO;CAMIONETA;64
MS;RIO NEGRO;CHASSI PLATAF;0
MS;RIO NEGRO;CICLOMOTOR;11
MS;RIO NEGRO;MICRO-ONIBUS;15
MS;RIO NEGRO;MOTOCICLETA;881
MS;RIO NEGRO;MOTONETA;86
MS;RIO NEGRO;ONIBUS;11
MS;RIO NEGRO;QUADRICICLO;0
MS;RIO NEGRO;REBOQUE;68
MS;RIO NEGRO;SEMI-REBOQUE;53
MS;RIO NEGRO;SIDE-CAR;0
MS;RIO NEGRO;OUTROS;1
MS;RIO NEGRO;TRATOR ESTEI;0
MS;RIO NEGRO;TRATOR RODAS;1
MS;RIO NEGRO;TRICICLO;0
MS;RIO NEGRO;UTILITARIO;8
MS;RIO VERDE DE MATO GROSSO;AUTOMOVEL;4315
MS;RIO VERDE DE MATO GROSSO;BONDE;0
MS;RIO VERDE DE MATO GROSSO;CAMINHAO;447
MS;RIO VERDE DE MATO GROSSO;CAMINHAO TRATOR;106
MS;RIO VERDE DE MATO GROSSO;CAMINHONETE;1473
MS;RIO VERDE DE MATO GROSSO;CAMIONETA;202
MS;RIO VERDE DE MATO GROSSO;CHASSI PLATAF;0
MS;RIO VERDE DE MATO GROSSO;CICLOMOTOR;10
MS;RIO VERDE DE MATO GROSSO;MICRO-ONIBUS;29
MS;RIO VERDE DE MATO GROSSO;MOTOCICLETA;3016
MS;RIO VERDE DE MATO GROSSO;MOTONETA;1187
MS;RIO VERDE DE MATO GROSSO;ONIBUS;42
MS;RIO VERDE DE MATO GROSSO;QUADRICICLO;0
MS;RIO VERDE DE MATO GROSSO;REBOQUE;173
MS;RIO VERDE DE MATO GROSSO;SEMI-REBOQUE;175
MS;RIO VERDE DE MATO GROSSO;SIDE-CAR;1
MS;RIO VERDE DE MATO GROSSO;OUTROS;0
MS;RIO VERDE DE MATO GROSSO;TRATOR ESTEI;0
MS;RIO VERDE DE MATO GROSSO;TRATOR RODAS;0
MS;RIO VERDE DE MATO GROSSO;TRICICLO;0
MS;RIO VERDE DE MATO GROSSO;UTILITARIO;64
MS;ROCHEDO;AUTOMOVEL;1046
MS;ROCHEDO;BONDE;0
MS;ROCHEDO;CAMINHAO;82
MS;ROCHEDO;CAMINHAO TRATOR;12
MS;ROCHEDO;CAMINHONETE;345
MS;ROCHEDO;CAMIONETA;50
MS;ROCHEDO;CHASSI PLATAF;0
MS;ROCHEDO;CICLOMOTOR;6
MS;ROCHEDO;MICRO-ONIBUS;6
MS;ROCHEDO;MOTOCICLETA;501
MS;ROCHEDO;MOTONETA;60
MS;ROCHEDO;ONIBUS;21
MS;ROCHEDO;QUADRICICLO;0
MS;ROCHEDO;REBOQUE;36
MS;ROCHEDO;SEMI-REBOQUE;20
MS;ROCHEDO;SIDE-CAR;0
MS;ROCHEDO;OUTROS;0
MS;ROCHEDO;TRATOR ESTEI;0
MS;ROCHEDO;TRATOR RODAS;1
MS;ROCHEDO;TRICICLO;1
MS;ROCHEDO;UTILITARIO;14
MS;SANTA RITA DO PARDO;AUTOMOVEL;1631
MS;SANTA RITA DO PARDO;BONDE;0
MS;SANTA RITA DO PARDO;CAMINHAO;172
MS;SANTA RITA DO PARDO;CAMINHAO TRATOR;16
MS;SANTA RITA DO PARDO;CAMINHONETE;554
MS;SANTA RITA DO PARDO;CAMIONETA;75
MS;SANTA RITA DO PARDO;CHASSI PLATAF;0
MS;SANTA RITA DO PARDO;CICLOMOTOR;1
MS;SANTA RITA DO PARDO;MICRO-ONIBUS;19
MS;SANTA RITA DO PARDO;MOTOCICLETA;766
MS;SANTA RITA DO PARDO;MOTONETA;74
MS;SANTA RITA DO PARDO;ONIBUS;51
MS;SANTA RITA DO PARDO;QUADRICICLO;0
MS;SANTA RITA DO PARDO;REBOQUE;63
MS;SANTA RITA DO PARDO;SEMI-REBOQUE;14
MS;SANTA RITA DO PARDO;SIDE-CAR;0
MS;SANTA RITA DO PARDO;OUTROS;1
MS;SANTA RITA DO PARDO;TRATOR ESTEI;0
MS;SANTA RITA DO PARDO;TRATOR RODAS;0
MS;SANTA RITA DO PARDO;TRICICLO;4
MS;SANTA RITA DO PARDO;UTILITARIO;28
MS;SAO GABRIEL DO OESTE;AUTOMOVEL;8124
MS;SAO GABRIEL DO OESTE;BONDE;0
MS;SAO GABRIEL DO OESTE;CAMINHAO;1171
MS;SAO GABRIEL DO OESTE;CAMINHAO TRATOR;939
MS;SAO GABRIEL DO OESTE;CAMINHONETE;2878
MS;SAO GABRIEL DO OESTE;CAMIONETA;511
MS;SAO GABRIEL DO OESTE;CHASSI PLATAF;0
MS;SAO GABRIEL DO OESTE;CICLOMOTOR;36
MS;SAO GABRIEL DO OESTE;MICRO-ONIBUS;36
MS;SAO GABRIEL DO OESTE;MOTOCICLETA;3632
MS;SAO GABRIEL DO OESTE;MOTONETA;1531
MS;SAO GABRIEL DO OESTE;ONIBUS;122
MS;SAO GABRIEL DO OESTE;QUADRICICLO;0
MS;SAO GABRIEL DO OESTE;REBOQUE;566
MS;SAO GABRIEL DO OESTE;SEMI-REBOQUE;1754
MS;SAO GABRIEL DO OESTE;SIDE-CAR;1
MS;SAO GABRIEL DO OESTE;OUTROS;2
MS;SAO GABRIEL DO OESTE;TRATOR ESTEI;1
MS;SAO GABRIEL DO OESTE;TRATOR RODAS;3
MS;SAO GABRIEL DO OESTE;TRICICLO;13
MS;SAO GABRIEL DO OESTE;UTILITARIO;216
MS;SELVIRIA;AUTOMOVEL;2525
MS;SELVIRIA;BONDE;0
MS;SELVIRIA;CAMINHAO;131
MS;SELVIRIA;CAMINHAO TRATOR;30
MS;SELVIRIA;CAMINHONETE;456
MS;SELVIRIA;CAMIONETA;118
MS;SELVIRIA;CHASSI PLATAF;0
MS;SELVIRIA;CICLOMOTOR;2
MS;SELVIRIA;MICRO-ONIBUS;21
MS;SELVIRIA;MOTOCICLETA;698
MS;SELVIRIA;MOTONETA;225
MS;SELVIRIA;ONIBUS;39
MS;SELVIRIA;QUADRICICLO;0
MS;SELVIRIA;REBOQUE;157
MS;SELVIRIA;SEMI-REBOQUE;33
MS;SELVIRIA;SIDE-CAR;0
MS;SELVIRIA;OUTROS;0
MS;SELVIRIA;TRATOR ESTEI;0
MS;SELVIRIA;TRATOR RODAS;0
MS;SELVIRIA;TRICICLO;0
MS;SELVIRIA;UTILITARIO;18
MS;SETE QUEDAS;AUTOMOVEL;1914
MS;SETE QUEDAS;BONDE;0
MS;SETE QUEDAS;CAMINHAO;299
MS;SETE QUEDAS;CAMINHAO TRATOR;127
MS;SETE QUEDAS;CAMINHONETE;617
MS;SETE QUEDAS;CAMIONETA;83
MS;SETE QUEDAS;CHASSI PLATAF;0
MS;SETE QUEDAS;CICLOMOTOR;2
MS;SETE QUEDAS;MICRO-ONIBUS;11
MS;SETE QUEDAS;MOTOCICLETA;1286
MS;SETE QUEDAS;MOTONETA;192
MS;SETE QUEDAS;ONIBUS;29
MS;SETE QUEDAS;QUADRICICLO;0
MS;SETE QUEDAS;REBOQUE;101
MS;SETE QUEDAS;SEMI-REBOQUE;233
MS;SETE QUEDAS;SIDE-CAR;0
MS;SETE QUEDAS;OUTROS;0
MS;SETE QUEDAS;TRATOR ESTEI;0
MS;SETE QUEDAS;TRATOR RODAS;2
MS;SETE QUEDAS;TRICICLO;1
MS;SETE QUEDAS;UTILITARIO;35
MS;SIDROLANDIA;AUTOMOVEL;9139
MS;SIDROLANDIA;BONDE;0
MS;SIDROLANDIA;CAMINHAO;834
MS;SIDROLANDIA;CAMINHAO TRATOR;427
MS;SIDROLANDIA;CAMINHONETE;2387
MS;SIDROLANDIA;CAMIONETA;423
MS;SIDROLANDIA;CHASSI PLATAF;0
MS;SIDROLANDIA;CICLOMOTOR;104
MS;SIDROLANDIA;MICRO-ONIBUS;198
MS;SIDROLANDIA;MOTOCICLETA;4613
MS;SIDROLANDIA;MOTONETA;1185
MS;SIDROLANDIA;ONIBUS;356
MS;SIDROLANDIA;QUADRICICLO;0
MS;SIDROLANDIA;REBOQUE;445
MS;SIDROLANDIA;SEMI-REBOQUE;714
MS;SIDROLANDIA;SIDE-CAR;2
MS;SIDROLANDIA;OUTROS;1
MS;SIDROLANDIA;TRATOR ESTEI;0
MS;SIDROLANDIA;TRATOR RODAS;0
MS;SIDROLANDIA;TRICICLO;10
MS;SIDROLANDIA;UTILITARIO;118
MS;SONORA;AUTOMOVEL;2941
MS;SONORA;BONDE;0
MS;SONORA;CAMINHAO;295
MS;SONORA;CAMINHAO TRATOR;170
MS;SONORA;CAMINHONETE;904
MS;SONORA;CAMIONETA;109
MS;SONORA;CHASSI PLATAF;0
MS;SONORA;CICLOMOTOR;9
MS;SONORA;MICRO-ONIBUS;41
MS;SONORA;MOTOCICLETA;2830
MS;SONORA;MOTONETA;1053
MS;SONORA;ONIBUS;118
MS;SONORA;QUADRICICLO;1
MS;SONORA;REBOQUE;358
MS;SONORA;SEMI-REBOQUE;339
MS;SONORA;SIDE-CAR;0
MS;SONORA;OUTROS;0
MS;SONORA;TRATOR ESTEI;0
MS;SONORA;TRATOR RODAS;1
MS;SONORA;TRICICLO;4
MS;SONORA;UTILITARIO;28
MS;TACURU;AUTOMOVEL;1360
MS;TACURU;BONDE;0
MS;TACURU;CAMINHAO;147
MS;TACURU;CAMINHAO TRATOR;19
MS;TACURU;CAMINHONETE;329
MS;TACURU;CAMIONETA;57
MS;TACURU;CHASSI PLATAF;0
MS;TACURU;CICLOMOTOR;0
MS;TACURU;MICRO-ONIBUS;9
MS;TACURU;MOTOCICLETA;669
MS;TACURU;MOTONETA;110
MS;TACURU;ONIBUS;30
MS;TACURU;QUADRICICLO;0
MS;TACURU;REBOQUE;67
MS;TACURU;SEMI-REBOQUE;21
MS;TACURU;SIDE-CAR;0
MS;TACURU;OUTROS;1
MS;TACURU;TRATOR ESTEI;0
MS;TACURU;TRATOR RODAS;0
MS;TACURU;TRICICLO;1
MS;TACURU;UTILITARIO;10
MS;TAQUARUSSU;AUTOMOVEL;862
MS;TAQUARUSSU;BONDE;0
MS;TAQUARUSSU;CAMINHAO;70
MS;TAQUARUSSU;CAMINHAO TRATOR;14
MS;TAQUARUSSU;CAMINHONETE;239
MS;TAQUARUSSU;CAMIONETA;32
MS;TAQUARUSSU;CHASSI PLATAF;0
MS;TAQUARUSSU;CICLOMOTOR;1
MS;TAQUARUSSU;MICRO-ONIBUS;7
MS;TAQUARUSSU;MOTOCICLETA;415
MS;TAQUARUSSU;MOTONETA;121
MS;TAQUARUSSU;ONIBUS;21
MS;TAQUARUSSU;QUADRICICLO;0
MS;TAQUARUSSU;REBOQUE;40
MS;TAQUARUSSU;SEMI-REBOQUE;22
MS;TAQUARUSSU;SIDE-CAR;0
MS;TAQUARUSSU;OUTROS;1
MS;TAQUARUSSU;TRATOR ESTEI;0
MS;TAQUARUSSU;TRATOR RODAS;0
MS;TAQUARUSSU;TRICICLO;0
MS;TAQUARUSSU;UTILITARIO;10
MS;TERENOS;AUTOMOVEL;3055
MS;TERENOS;BONDE;0
MS;TERENOS;CAMINHAO;408
MS;TERENOS;CAMINHAO TRATOR;116
MS;TERENOS;CAMINHONETE;903
MS;TERENOS;CAMIONETA;155
MS;TERENOS;CHASSI PLATAF;0
MS;TERENOS;CICLOMOTOR;16
MS;TERENOS;MICRO-ONIBUS;18
MS;TERENOS;MOTOCICLETA;1785
MS;TERENOS;MOTONETA;268
MS;TERENOS;ONIBUS;81
MS;TERENOS;QUADRICICLO;0
MS;TERENOS;REBOQUE;127
MS;TERENOS;SEMI-REBOQUE;160
MS;TERENOS;SIDE-CAR;0
MS;TERENOS;OUTROS;3
MS;TERENOS;TRATOR ESTEI;0
MS;TERENOS;TRATOR RODAS;3
MS;TERENOS;TRICICLO;2
MS;TERENOS;UTILITARIO;29
MS;TRES LAGOAS;AUTOMOVEL;40684
MS;TRES LAGOAS;BONDE;0
MS;TRES LAGOAS;CAMINHAO;2177
MS;TRES LAGOAS;CAMINHAO TRATOR;884
MS;TRES LAGOAS;CAMINHONETE;7851
MS;TRES LAGOAS;CAMIONETA;2247
MS;TRES LAGOAS;CHASSI PLATAF;0
MS;TRES LAGOAS;CICLOMOTOR;473
MS;TRES LAGOAS;MICRO-ONIBUS;250
MS;TRES LAGOAS;MOTOCICLETA;22005
MS;TRES LAGOAS;MOTONETA;8715
MS;TRES LAGOAS;ONIBUS;424
MS;TRES LAGOAS;QUADRICICLO;0
MS;TRES LAGOAS;REBOQUE;2851
MS;TRES LAGOAS;SEMI-REBOQUE;2473
MS;TRES LAGOAS;SIDE-CAR;25
MS;TRES LAGOAS;OUTROS;5
MS;TRES LAGOAS;TRATOR ESTEI;0
MS;TRES LAGOAS;TRATOR RODAS;15
MS;TRES LAGOAS;TRICICLO;50
MS;TRES LAGOAS;UTILITARIO;672
MS;VICENTINA;AUTOMOVEL;1786
MS;VICENTINA;BONDE;0
MS;VICENTINA;CAMINHAO;185
MS;VICENTINA;CAMINHAO TRATOR;54
MS;VICENTINA;CAMINHONETE;484
MS;VICENTINA;CAMIONETA;80
MS;VICENTINA;CHASSI PLATAF;5
MS;VICENTINA;CICLOMOTOR;14
MS;VICENTINA;MICRO-ONIBUS;11
MS;VICENTINA;MOTOCICLETA;1141
MS;VICENTINA;MOTONETA;235
MS;VICENTINA;ONIBUS;119
MS;VICENTINA;QUADRICICLO;0
MS;VICENTINA;REBOQUE;122
MS;VICENTINA;SEMI-REBOQUE;62
MS;VICENTINA;SIDE-CAR;0
MS;VICENTINA;OUTROS;0
MS;VICENTINA;TRATOR ESTEI;0
MS;VICENTINA;TRATOR RODAS;0
MS;VICENTINA;TRICICLO;0
MS;VICENTINA;UTILITARIO;19
MT;ACORIZAL;AUTOMOVEL;541
MT;ACORIZAL;BONDE;0
