UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
RJ;NATIVIDADE;TRATOR ESTEI;0
RJ;NATIVIDADE;TRATOR RODAS;0
RJ;NATIVIDADE;TRICICLO;5
RJ;NATIVIDADE;UTILITARIO;11
RJ;NILOPOLIS;AUTOMOVEL;39958
RJ;NILOPOLIS;BONDE;0
RJ;NILOPOLIS;CAMINHAO;635
RJ;NILOPOLIS;CAMINHAO TRATOR;31
RJ;NILOPOLIS;CAMINHONETE;2234
RJ;NILOPOLIS;CAMIONETA;2198
RJ;NILOPOLIS;CHASSI PLATAF;0
RJ;NILOPOLIS;CICLOMOTOR;400
RJ;NILOPOLIS;MICRO-ONIBUS;165
RJ;NILOPOLIS;MOTOCICLETA;8672
RJ;NILOPOLIS;MOTONETA;1715
RJ;NILOPOLIS;ONIBUS;312
RJ;NILOPOLIS;QUADRICICLO;0
RJ;NILOPOLIS;REBOQUE;304
RJ;NILOPOLIS;SEMI-REBOQUE;44
RJ;NILOPOLIS;SIDE-CAR;1
RJ;NILOPOLIS;OUTROS;0
RJ;NILOPOLIS;TRATOR ESTEI;0
RJ;NILOPOLIS;TRATOR RODAS;0
RJ;NILOPOLIS;TRICICLO;55
RJ;NILOPOLIS;UTILITARIO;203
RJ;NITEROI;AUTOMOVEL;188645
RJ;NITEROI;BONDE;0
RJ;NITEROI;CAMINHAO;2851
RJ;NITEROI;CAMINHAO TRATOR;130
RJ;NITEROI;CAMINHONETE;12615
RJ;NITEROI;CAMIONETA;14465
RJ;NITEROI;CHASSI PLATAF;0
RJ;NITEROI;CICLOMOTOR;448
RJ;NITEROI;MICRO-ONIBUS;1265
RJ;NITEROI;MOTOCICLETA;34739
RJ;NITEROI;MOTONETA;6136
RJ;NITEROI;ONIBUS;2447
RJ;NITEROI;QUADRICICLO;1
RJ;NITEROI;REBOQUE;3289
RJ;NITEROI;SEMI-REBOQUE;228
RJ;NITEROI;SIDE-CAR;6
RJ;NITEROI;OUTROS;37
RJ;NITEROI;TRATOR ESTEI;0
RJ;NITEROI;TRATOR RODAS;11
RJ;NITEROI;TRICICLO;86
RJ;NITEROI;UTILITARIO;6011
RJ;NOVA FRIBURGO;AUTOMOVEL;80481
RJ;NOVA FRIBURGO;BONDE;0
RJ;NOVA FRIBURGO;CAMINHAO;3712
RJ;NOVA FRIBURGO;CAMINHAO TRATOR;348
RJ;NOVA FRIBURGO;CAMINHONETE;7974
RJ;NOVA FRIBURGO;CAMIONETA;5063
RJ;NOVA FRIBURGO;CHASSI PLATAF;0
RJ;NOVA FRIBURGO;CICLOMOTOR;144
RJ;NOVA FRIBURGO;MICRO-ONIBUS;333
RJ;NOVA FRIBURGO;MOTOCICLETA;21548
RJ;NOVA FRIBURGO;MOTONETA;2628
RJ;NOVA FRIBURGO;ONIBUS;373
RJ;NOVA FRIBURGO;QUADRICICLO;0
RJ;NOVA FRIBURGO;REBOQUE;1698
RJ;NOVA FRIBURGO;SEMI-REBOQUE;456
RJ;NOVA FRIBURGO;SIDE-CAR;6
RJ;NOVA FRIBURGO;OUTROS;13
RJ;NOVA FRIBURGO;TRATOR ESTEI;0
RJ;NOVA FRIBURGO;TRATOR RODAS;4
RJ;NOVA FRIBURGO;TRICICLO;27
RJ;NOVA FRIBURGO;UTILITARIO;1239
RJ;NOVA IGUACU;AUTOMOVEL;182323
RJ;NOVA IGUACU;BONDE;0
RJ;NOVA IGUACU;CAMINHAO;6887
RJ;NOVA IGUACU;CAMINHAO TRATOR;558
RJ;NOVA IGUACU;CAMINHONETE;13299
RJ;NOVA IGUACU;CAMIONETA;10923
RJ;NOVA IGUACU;CHASSI PLATAF;5
RJ;NOVA IGUACU;CICLOMOTOR;2263
RJ;NOVA IGUACU;MICRO-ONIBUS;1739
RJ;NOVA IGUACU;MOTOCICLETA;39962
RJ;NOVA IGUACU;MOTONETA;6341
RJ;NOVA IGUACU;ONIBUS;1741
RJ;NOVA IGUACU;QUADRICICLO;0
RJ;NOVA IGUACU;REBOQUE;2244
RJ;NOVA IGUACU;SEMI-REBOQUE;568
RJ;NOVA IGUACU;SIDE-CAR;2
RJ;NOVA IGUACU;OUTROS;9
RJ;NOVA IGUACU;TRATOR ESTEI;0
RJ;NOVA IGUACU;TRATOR RODAS;13
RJ;NOVA IGUACU;TRICICLO;93
RJ;NOVA IGUACU;UTILITARIO;1075
RJ;PARACAMBI;AUTOMOVEL;12659
RJ;PARACAMBI;BONDE;0
RJ;PARACAMBI;CAMINHAO;725
RJ;PARACAMBI;CAMINHAO TRATOR;168
RJ;PARACAMBI;CAMINHONETE;1173
RJ;PARACAMBI;CAMIONETA;870
RJ;PARACAMBI;CHASSI PLATAF;0
RJ;PARACAMBI;CICLOMOTOR;367
RJ;PARACAMBI;MICRO-ONIBUS;109
RJ;PARACAMBI;MOTOCICLETA;2568
RJ;PARACAMBI;MOTONETA;748
RJ;PARACAMBI;ONIBUS;115
RJ;PARACAMBI;QUADRICICLO;0
RJ;PARACAMBI;REBOQUE;251
RJ;PARACAMBI;SEMI-REBOQUE;193
RJ;PARACAMBI;SIDE-CAR;0
RJ;PARACAMBI;OUTROS;0
RJ;PARACAMBI;TRATOR ESTEI;0
RJ;PARACAMBI;TRATOR RODAS;5
RJ;PARACAMBI;TRICICLO;9
RJ;PARACAMBI;UTILITARIO;115
RJ;PARAIBA DO SUL;AUTOMOVEL;9898
RJ;PARAIBA DO SUL;BONDE;0
RJ;PARAIBA DO SUL;CAMINHAO;620
RJ;PARAIBA DO SUL;CAMINHAO TRATOR;39
RJ;PARAIBA DO SUL;CAMINHONETE;1164
RJ;PARAIBA DO SUL;CAMIONETA;466
RJ;PARAIBA DO SUL;CHASSI PLATAF;0
RJ;PARAIBA DO SUL;CICLOMOTOR;71
RJ;PARAIBA DO SUL;MICRO-ONIBUS;124
RJ;PARAIBA DO SUL;MOTOCICLETA;3163
RJ;PARAIBA DO SUL;MOTONETA;636
RJ;PARAIBA DO SUL;ONIBUS;109
RJ;PARAIBA DO SUL;QUADRICICLO;0
RJ;PARAIBA DO SUL;REBOQUE;183
RJ;PARAIBA DO SUL;SEMI-REBOQUE;36
RJ;PARAIBA DO SUL;SIDE-CAR;4
RJ;PARAIBA DO SUL;OUTROS;2
RJ;PARAIBA DO SUL;TRATOR ESTEI;0
RJ;PARAIBA DO SUL;TRATOR RODAS;0
RJ;PARAIBA DO SUL;TRICICLO;10
RJ;PARAIBA DO SUL;UTILITARIO;89
RJ;PARATI;AUTOMOVEL;5393
RJ;PARATI;BONDE;0
RJ;PARATI;CAMINHAO;214
RJ;PARATI;CAMINHAO TRATOR;5
RJ;PARATI;CAMINHONETE;886
RJ;PARATI;CAMIONETA;484
RJ;PARATI;CHASSI PLATAF;0
RJ;PARATI;CICLOMOTOR;28
RJ;PARATI;MICRO-ONIBUS;119
RJ;PARATI;MOTOCICLETA;3149
RJ;PARATI;MOTONETA;728
RJ;PARATI;ONIBUS;55
RJ;PARATI;QUADRICICLO;0
RJ;PARATI;REBOQUE;179
RJ;PARATI;SEMI-REBOQUE;11
RJ;PARATI;SIDE-CAR;0
RJ;PARATI;OUTROS;1
RJ;PARATI;TRATOR ESTEI;0
RJ;PARATI;TRATOR RODAS;0
RJ;PARATI;TRICICLO;15
RJ;PARATI;UTILITARIO;180
RJ;PATY DO ALFERES;AUTOMOVEL;8116
RJ;PATY DO ALFERES;BONDE;0
RJ;PATY DO ALFERES;CAMINHAO;529
RJ;PATY DO ALFERES;CAMINHAO TRATOR;11
RJ;PATY DO ALFERES;CAMINHONETE;1178
RJ;PATY DO ALFERES;CAMIONETA;428
RJ;PATY DO ALFERES;CHASSI PLATAF;0
RJ;PATY DO ALFERES;CICLOMOTOR;36
RJ;PATY DO ALFERES;MICRO-ONIBUS;60
RJ;PATY DO ALFERES;MOTOCICLETA;3642
RJ;PATY DO ALFERES;MOTONETA;713
RJ;PATY DO ALFERES;ONIBUS;85
RJ;PATY DO ALFERES;QUADRICICLO;0
RJ;PATY DO ALFERES;REBOQUE;109
RJ;PATY DO ALFERES;SEMI-REBOQUE;16
RJ;PATY DO ALFERES;SIDE-CAR;0
RJ;PATY DO ALFERES;OUTROS;0
RJ;PATY DO ALFERES;TRATOR ESTEI;0
RJ;PATY DO ALFERES;TRATOR RODAS;0
RJ;PATY DO ALFERES;TRICICLO;7
RJ;PATY DO ALFERES;UTILITARIO;75
RJ;PETROPOLIS;AUTOMOVEL;110765
RJ;PETROPOLIS;BONDE;0
RJ;PETROPOLIS;CAMINHAO;3777
RJ;PETROPOLIS;CAMINHAO TRATOR;366
RJ;PETROPOLIS;CAMINHONETE;9817
RJ;PETROPOLIS;CAMIONETA;8186
RJ;PETROPOLIS;CHASSI PLATAF;10
RJ;PETROPOLIS;CICLOMOTOR;297
RJ;PETROPOLIS;MICRO-ONIBUS;747
RJ;PETROPOLIS;MOTOCICLETA;25672
RJ;PETROPOLIS;MOTONETA;3270
RJ;PETROPOLIS;ONIBUS;1017
RJ;PETROPOLIS;QUADRICICLO;1
RJ;PETROPOLIS;REBOQUE;1306
RJ;PETROPOLIS;SEMI-REBOQUE;522
RJ;PETROPOLIS;SIDE-CAR;3
RJ;PETROPOLIS;OUTROS;29
RJ;PETROPOLIS;TRATOR ESTEI;0
RJ;PETROPOLIS;TRATOR RODAS;7
RJ;PETROPOLIS;TRICICLO;31
RJ;PETROPOLIS;UTILITARIO;2215
RJ;PINHEIRAL;AUTOMOVEL;5479
RJ;PINHEIRAL;BONDE;0
RJ;PINHEIRAL;CAMINHAO;229
RJ;PINHEIRAL;CAMINHAO TRATOR;22
RJ;PINHEIRAL;CAMINHONETE;460
RJ;PINHEIRAL;CAMIONETA;277
RJ;PINHEIRAL;CHASSI PLATAF;0
RJ;PINHEIRAL;CICLOMOTOR;28
RJ;PINHEIRAL;MICRO-ONIBUS;65
RJ;PINHEIRAL;MOTOCICLETA;932
RJ;PINHEIRAL;MOTONETA;141
RJ;PINHEIRAL;ONIBUS;135
RJ;PINHEIRAL;QUADRICICLO;0
RJ;PINHEIRAL;REBOQUE;103
RJ;PINHEIRAL;SEMI-REBOQUE;24
RJ;PINHEIRAL;SIDE-CAR;0
RJ;PINHEIRAL;OUTROS;0
RJ;PINHEIRAL;TRATOR ESTEI;0
RJ;PINHEIRAL;TRATOR RODAS;1
RJ;PINHEIRAL;TRICICLO;11
RJ;PINHEIRAL;UTILITARIO;37
RJ;PIRAI;AUTOMOVEL;6756
RJ;PIRAI;BONDE;0
RJ;PIRAI;CAMINHAO;427
RJ;PIRAI;CAMINHAO TRATOR;55
RJ;PIRAI;CAMINHONETE;712
RJ;PIRAI;CAMIONETA;396
RJ;PIRAI;CHASSI PLATAF;0
RJ;PIRAI;CICLOMOTOR;27
RJ;PIRAI;MICRO-ONIBUS;97
RJ;PIRAI;MOTOCICLETA;1046
RJ;PIRAI;MOTONETA;207
RJ;PIRAI;ONIBUS;80
RJ;PIRAI;QUADRICICLO;0
RJ;PIRAI;REBOQUE;179
RJ;PIRAI;SEMI-REBOQUE;58
RJ;PIRAI;SIDE-CAR;0
RJ;PIRAI;OUTROS;1
RJ;PIRAI;TRATOR ESTEI;0
RJ;PIRAI;TRATOR RODAS;0
RJ;PIRAI;TRICICLO;2
RJ;PIRAI;UTILITARIO;55
RJ;PORCIUNCULA;AUTOMOVEL;2076
RJ;PORCIUNCULA;BONDE;0
RJ;PORCIUNCULA;CAMINHAO;67
RJ;PORCIUNCULA;CAMINHAO TRATOR;1
RJ;PORCIUNCULA;CAMINHONETE;216
RJ;PORCIUNCULA;CAMIONETA;92
RJ;PORCIUNCULA;CHASSI PLATAF;0
RJ;PORCIUNCULA;CICLOMOTOR;92
RJ;PORCIUNCULA;MICRO-ONIBUS;24
RJ;PORCIUNCULA;MOTOCICLETA;989
RJ;PORCIUNCULA;MOTONETA;231
RJ;PORCIUNCULA;ONIBUS;30
RJ;PORCIUNCULA;QUADRICICLO;0
RJ;PORCIUNCULA;REBOQUE;45
RJ;PORCIUNCULA;SEMI-REBOQUE;2
RJ;PORCIUNCULA;SIDE-CAR;0
RJ;PORCIUNCULA;OUTROS;0
RJ;PORCIUNCULA;TRATOR ESTEI;0
RJ;PORCIUNCULA;TRATOR RODAS;0
RJ;PORCIUNCULA;TRICICLO;1
RJ;PORCIUNCULA;UTILITARIO;12
RJ;PORTO REAL;AUTOMOVEL;6775
RJ;PORTO REAL;BONDE;0
RJ;PORTO REAL;CAMINHAO;213
RJ;PORTO REAL;CAMINHAO TRATOR;139
RJ;PORTO REAL;CAMINHONETE;478
RJ;PORTO REAL;CAMIONETA;272
RJ;PORTO REAL;CHASSI PLATAF;0
RJ;PORTO REAL;CICLOMOTOR;22
RJ;PORTO REAL;MICRO-ONIBUS;43
RJ;PORTO REAL;MOTOCICLETA;600
RJ;PORTO REAL;MOTONETA;175
RJ;PORTO REAL;ONIBUS;17
RJ;PORTO REAL;QUADRICICLO;0
RJ;PORTO REAL;REBOQUE;65
RJ;PORTO REAL;SEMI-REBOQUE;111
RJ;PORTO REAL;SIDE-CAR;0
RJ;PORTO REAL;OUTROS;0
RJ;PORTO REAL;TRATOR ESTEI;0
RJ;PORTO REAL;TRATOR RODAS;0
RJ;PORTO REAL;TRICICLO;2
RJ;PORTO REAL;UTILITARIO;47
RJ;QUATIS;AUTOMOVEL;2995
RJ;QUATIS;BONDE;0
RJ;QUATIS;CAMINHAO;152
RJ;QUATIS;CAMINHAO TRATOR;14
RJ;QUATIS;CAMINHONETE;328
RJ;QUATIS;CAMIONETA;160
RJ;QUATIS;CHASSI PLATAF;0
RJ;QUATIS;CICLOMOTOR;23
RJ;QUATIS;MICRO-ONIBUS;76
RJ;QUATIS;MOTOCICLETA;604
RJ;QUATIS;MOTONETA;124
RJ;QUATIS;ONIBUS;32
RJ;QUATIS;QUADRICICLO;0
RJ;QUATIS;REBOQUE;42
RJ;QUATIS;SEMI-REBOQUE;15
RJ;QUATIS;SIDE-CAR;0
RJ;QUATIS;OUTROS;0
RJ;QUATIS;TRATOR ESTEI;0
RJ;QUATIS;TRATOR RODAS;0
RJ;QUATIS;TRICICLO;4
RJ;QUATIS;UTILITARIO;30
RJ;QUEIMADOS;AUTOMOVEL;24866
RJ;QUEIMADOS;BONDE;0
RJ;QUEIMADOS;CAMINHAO;705
RJ;QUEIMADOS;CAMINHAO TRATOR;40
RJ;QUEIMADOS;CAMINHONETE;1925
RJ;QUEIMADOS;CAMIONETA;1374
RJ;QUEIMADOS;CHASSI PLATAF;0
RJ;QUEIMADOS;CICLOMOTOR;767
RJ;QUEIMADOS;MICRO-ONIBUS;238
RJ;QUEIMADOS;MOTOCICLETA;8262
RJ;QUEIMADOS;MOTONETA;1075
RJ;QUEIMADOS;ONIBUS;313
RJ;QUEIMADOS;QUADRICICLO;0
RJ;QUEIMADOS;REBOQUE;344
RJ;QUEIMADOS;SEMI-REBOQUE;39
RJ;QUEIMADOS;SIDE-CAR;0
RJ;QUEIMADOS;OUTROS;1
RJ;QUEIMADOS;TRATOR ESTEI;0
RJ;QUEIMADOS;TRATOR RODAS;0
RJ;QUEIMADOS;TRICICLO;10
RJ;QUEIMADOS;UTILITARIO;86
RJ;QUISSAMA;AUTOMOVEL;4777
RJ;QUISSAMA;BONDE;0
RJ;QUISSAMA;CAMINHAO;246
RJ;QUISSAMA;CAMINHAO TRATOR;28
RJ;QUISSAMA;CAMINHONETE;549
RJ;QUISSAMA;CAMIONETA;196
RJ;QUISSAMA;CHASSI PLATAF;0
RJ;QUISSAMA;CICLOMOTOR;116
RJ;QUISSAMA;MICRO-ONIBUS;45
RJ;QUISSAMA;MOTOCICLETA;1571
RJ;QUISSAMA;MOTONETA;492
RJ;QUISSAMA;ONIBUS;127
RJ;QUISSAMA;QUADRICICLO;0
RJ;QUISSAMA;REBOQUE;257
RJ;QUISSAMA;SEMI-REBOQUE;38
RJ;QUISSAMA;SIDE-CAR;0
RJ;QUISSAMA;OUTROS;1
RJ;QUISSAMA;TRATOR ESTEI;0
RJ;QUISSAMA;TRATOR RODAS;0
RJ;QUISSAMA;TRICICLO;3
RJ;QUISSAMA;UTILITARIO;58
RJ;RESENDE;AUTOMOVEL;50251
RJ;RESENDE;BONDE;0
RJ;RESENDE;CAMINHAO;1588
RJ;RESENDE;CAMINHAO TRATOR;1190
RJ;RESENDE;CAMINHONETE;4976
RJ;RESENDE;CAMIONETA;2949
RJ;RESENDE;CHASSI PLATAF;1
RJ;RESENDE;CICLOMOTOR;179
RJ;RESENDE;MICRO-ONIBUS;291
RJ;RESENDE;MOTOCICLETA;8685
RJ;RESENDE;MOTONETA;1573
RJ;RESENDE;ONIBUS;532
RJ;RESENDE;QUADRICICLO;0
RJ;RESENDE;REBOQUE;775
RJ;RESENDE;SEMI-REBOQUE;1386
RJ;RESENDE;SIDE-CAR;7
RJ;RESENDE;OUTROS;6
RJ;RESENDE;TRATOR ESTEI;0
RJ;RESENDE;TRATOR RODAS;11
RJ;RESENDE;TRICICLO;22
RJ;RESENDE;UTILITARIO;754
RJ;RIO BONITO;AUTOMOVEL;29482
RJ;RIO BONITO;BONDE;0
RJ;RIO BONITO;CAMINHAO;3288
RJ;RIO BONITO;CAMINHAO TRATOR;181
RJ;RIO BONITO;CAMINHONETE;3889
RJ;RIO BONITO;CAMIONETA;2977
RJ;RIO BONITO;CHASSI PLATAF;0
RJ;RIO BONITO;CICLOMOTOR;150
RJ;RIO BONITO;MICRO-ONIBUS;354
RJ;RIO BONITO;MOTOCICLETA;6682
RJ;RIO BONITO;MOTONETA;1667
RJ;RIO BONITO;ONIBUS;137
RJ;RIO BONITO;QUADRICICLO;0
RJ;RIO BONITO;REBOQUE;1353
RJ;RIO BONITO;SEMI-REBOQUE;337
RJ;RIO BONITO;SIDE-CAR;1
RJ;RIO BONITO;OUTROS;5
RJ;RIO BONITO;TRATOR ESTEI;0
RJ;RIO BONITO;TRATOR RODAS;6
RJ;RIO BONITO;TRICICLO;16
RJ;RIO BONITO;UTILITARIO;234
RJ;RIO CLARO;AUTOMOVEL;3615
RJ;RIO CLARO;BONDE;0
RJ;RIO CLARO;CAMINHAO;144
RJ;RIO CLARO;CAMINHAO TRATOR;17
RJ;RIO CLARO;CAMINHONETE;484
RJ;RIO CLARO;CAMIONETA;165
RJ;RIO CLARO;CHASSI PLATAF;0
RJ;RIO CLARO;CICLOMOTOR;16
RJ;RIO CLARO;MICRO-ONIBUS;39
RJ;RIO CLARO;MOTOCICLETA;865
RJ;RIO CLARO;MOTONETA;198
RJ;RIO CLARO;ONIBUS;26
RJ;RIO CLARO;QUADRICICLO;0
RJ;RIO CLARO;REBOQUE;69
RJ;RIO CLARO;SEMI-REBOQUE;22
RJ;RIO CLARO;SIDE-CAR;0
RJ;RIO CLARO;OUTROS;0
RJ;RIO CLARO;TRATOR ESTEI;0
RJ;RIO CLARO;TRATOR RODAS;0
RJ;RIO CLARO;TRICICLO;4
RJ;RIO CLARO;UTILITARIO;42
RJ;RIO DAS FLORES;AUTOMOVEL;1756
RJ;RIO DAS FLORES;BONDE;0
RJ;RIO DAS FLORES;CAMINHAO;63
RJ;RIO DAS FLORES;CAMINHAO TRATOR;0
RJ;RIO DAS FLORES;CAMINHONETE;215
RJ;RIO DAS FLORES;CAMIONETA;81
RJ;RIO DAS FLORES;CHASSI PLATAF;1
RJ;RIO DAS FLORES;CICLOMOTOR;7
RJ;RIO DAS FLORES;MICRO-ONIBUS;32
RJ;RIO DAS FLORES;MOTOCICLETA;437
RJ;RIO DAS FLORES;MOTONETA;85
RJ;RIO DAS FLORES;ONIBUS;25
RJ;RIO DAS FLORES;QUADRICICLO;0
RJ;RIO DAS FLORES;REBOQUE;39
RJ;RIO DAS FLORES;SEMI-REBOQUE;1
RJ;RIO DAS FLORES;SIDE-CAR;0
RJ;RIO DAS FLORES;OUTROS;0
RJ;RIO DAS FLORES;TRATOR ESTEI;0
RJ;RIO DAS FLORES;TRATOR RODAS;0
RJ;RIO DAS FLORES;TRICICLO;0
RJ;RIO DAS FLORES;UTILITARIO;18
RJ;RIO DAS OSTRAS;AUTOMOVEL;36122
RJ;RIO DAS OSTRAS;BONDE;0
RJ;RIO DAS OSTRAS;CAMINHAO;1214
RJ;RIO DAS OSTRAS;CAMINHAO TRATOR;198
RJ;RIO DAS OSTRAS;CAMINHONETE;3516
RJ;RIO DAS OSTRAS;CAMIONETA;2369
RJ;RIO DAS OSTRAS;CHASSI PLATAF;0
RJ;RIO DAS OSTRAS;CICLOMOTOR;711
RJ;RIO DAS OSTRAS;MICRO-ONIBUS;819
RJ;RIO DAS OSTRAS;MOTOCICLETA;9574
RJ;RIO DAS OSTRAS;MOTONETA;2263
RJ;RIO DAS OSTRAS;ONIBUS;158
RJ;RIO DAS OSTRAS;QUADRICICLO;0
RJ;RIO DAS OSTRAS;REBOQUE;1430
RJ;RIO DAS OSTRAS;SEMI-REBOQUE;214
RJ;RIO DAS OSTRAS;SIDE-CAR;4
RJ;RIO DAS OSTRAS;OUTROS;10
RJ;RIO DAS OSTRAS;TRATOR ESTEI;0
RJ;RIO DAS OSTRAS;TRATOR RODAS;4
RJ;RIO DAS OSTRAS;TRICICLO;19
RJ;RIO DAS OSTRAS;UTILITARIO;601
RJ;RIO DE JANEIRO;AUTOMOVEL;2083181
RJ;RIO DE JANEIRO;BONDE;0
RJ;RIO DE JANEIRO;CAMINHAO;43300
RJ;RIO DE JANEIRO;CAMINHAO TRATOR;4325
RJ;RIO DE JANEIRO;CAMINHONETE;134451
RJ;RIO DE JANEIRO;CAMIONETA;159433
RJ;RIO DE JANEIRO;CHASSI PLATAF;38
RJ;RIO DE JANEIRO;CICLOMOTOR;9211
RJ;RIO DE JANEIRO;MICRO-ONIBUS;18224
RJ;RIO DE JANEIRO;MOTOCICLETA;323400
RJ;RIO DE JANEIRO;MOTONETA;51800
RJ;RIO DE JANEIRO;ONIBUS;17229
RJ;RIO DE JANEIRO;QUADRICICLO;9
RJ;RIO DE JANEIRO;REBOQUE;21092
RJ;RIO DE JANEIRO;SEMI-REBOQUE;5705
RJ;RIO DE JANEIRO;SIDE-CAR;32
RJ;RIO DE JANEIRO;OUTROS;230
RJ;RIO DE JANEIRO;TRATOR ESTEI;0
RJ;RIO DE JANEIRO;TRATOR RODAS;285
RJ;RIO DE JANEIRO;TRICICLO;833
RJ;RIO DE JANEIRO;UTILITARIO;42630
RJ;SANTA MARIA MADALENA;AUTOMOVEL;2025
RJ;SANTA MARIA MADALENA;BONDE;0
RJ;SANTA MARIA MADALENA;CAMINHAO;88
RJ;SANTA MARIA MADALENA;CAMINHAO TRATOR;1
RJ;SANTA MARIA MADALENA;CAMINHONETE;309
RJ;SANTA MARIA MADALENA;CAMIONETA;79
RJ;SANTA MARIA MADALENA;CHASSI PLATAF;0
RJ;SANTA MARIA MADALENA;CICLOMOTOR;12
RJ;SANTA MARIA MADALENA;MICRO-ONIBUS;32
RJ;SANTA MARIA MADALENA;MOTOCICLETA;844
RJ;SANTA MARIA MADALENA;MOTONETA;120
RJ;SANTA MARIA MADALENA;ONIBUS;28
RJ;SANTA MARIA MADALENA;QUADRICICLO;0
RJ;SANTA MARIA MADALENA;REBOQUE;54
RJ;SANTA MARIA MADALENA;SEMI-REBOQUE;1
RJ;SANTA MARIA MADALENA;SIDE-CAR;0
RJ;SANTA MARIA MADALENA;OUTROS;0
RJ;SANTA MARIA MADALENA;TRATOR ESTEI;0
RJ;SANTA MARIA MADALENA;TRATOR RODAS;0
RJ;SANTA MARIA MADALENA;TRICICLO;2
RJ;SANTA MARIA MADALENA;UTILITARIO;24
RJ;SANTO ANTONIO DE PADUA;AUTOMOVEL;9136
RJ;SANTO ANTONIO DE PADUA;BONDE;0
RJ;SANTO ANTONIO DE PADUA;CAMINHAO;598
RJ;SANTO ANTONIO DE PADUA;CAMINHAO TRATOR;30
RJ;SANTO ANTONIO DE PADUA;CAMINHONETE;1096
RJ;SANTO ANTONIO DE PADUA;CAMIONETA;332
RJ;SANTO ANTONIO DE PADUA;CHASSI PLATAF;0
RJ;SANTO ANTONIO DE PADUA;CICLOMOTOR;967
RJ;SANTO ANTONIO DE PADUA;MICRO-ONIBUS;119
RJ;SANTO ANTONIO DE PADUA;MOTOCICLETA;6835
RJ;SANTO ANTONIO DE PADUA;MOTONETA;1869
RJ;SANTO ANTONIO DE PADUA;ONIBUS;43
RJ;SANTO ANTONIO DE PADUA;QUADRICICLO;0
RJ;SANTO ANTONIO DE PADUA;REBOQUE;222
RJ;SANTO ANTONIO DE PADUA;SEMI-REBOQUE;43
RJ;SANTO ANTONIO DE PADUA;SIDE-CAR;0
RJ;SANTO ANTONIO DE PADUA;OUTROS;1
RJ;SANTO ANTONIO DE PADUA;TRATOR ESTEI;0
RJ;SANTO ANTONIO DE PADUA;TRATOR RODAS;2
RJ;SANTO ANTONIO DE PADUA;TRICICLO;8
RJ;SANTO ANTONIO DE PADUA;UTILITARIO;78
RJ;SAO FIDELIS;AUTOMOVEL;7179
RJ;SAO FIDELIS;BONDE;0
RJ;SAO FIDELIS;CAMINHAO;406
RJ;SAO FIDELIS;CAMINHAO TRATOR;26
RJ;SAO FIDELIS;CAMINHONETE;780
RJ;SAO FIDELIS;CAMIONETA;369
RJ;SAO FIDELIS;CHASSI PLATAF;0
RJ;SAO FIDELIS;CICLOMOTOR;153
RJ;SAO FIDELIS;MICRO-ONIBUS;60
RJ;SAO FIDELIS;MOTOCICLETA;5556
RJ;SAO FIDELIS;MOTONETA;2532
RJ;SAO FIDELIS;ONIBUS;80
RJ;SAO FIDELIS;QUADRICICLO;0
RJ;SAO FIDELIS;REBOQUE;440
RJ;SAO FIDELIS;SEMI-REBOQUE;21
RJ;SAO FIDELIS;SIDE-CAR;2
RJ;SAO FIDELIS;OUTROS;0
RJ;SAO FIDELIS;TRATOR ESTEI;0
RJ;SAO FIDELIS;TRATOR RODAS;0
RJ;SAO FIDELIS;TRICICLO;3
RJ;SAO FIDELIS;UTILITARIO;54
RJ;SAO FRANCISCO DE ITABAPOANA;AUTOMOVEL;6012
RJ;SAO FRANCISCO DE ITABAPOANA;BONDE;0
RJ;SAO FRANCISCO DE ITABAPOANA;CAMINHAO;451
RJ;SAO FRANCISCO DE ITABAPOANA;CAMINHAO TRATOR;17
RJ;SAO FRANCISCO DE ITABAPOANA;CAMINHONETE;938
RJ;SAO FRANCISCO DE ITABAPOANA;CAMIONETA;224
RJ;SAO FRANCISCO DE ITABAPOANA;CHASSI PLATAF;0
RJ;SAO FRANCISCO DE ITABAPOANA;CICLOMOTOR;141
RJ;SAO FRANCISCO DE ITABAPOANA;MICRO-ONIBUS;149
RJ;SAO FRANCISCO DE ITABAPOANA;MOTOCICLETA;4916
RJ;SAO FRANCISCO DE ITABAPOANA;MOTONETA;1259
RJ;SAO FRANCISCO DE ITABAPOANA;ONIBUS;107
RJ;SAO FRANCISCO DE ITABAPOANA;QUADRICICLO;0
RJ;SAO FRANCISCO DE ITABAPOANA;REBOQUE;317
RJ;SAO FRANCISCO DE ITABAPOANA;SEMI-REBOQUE;18
RJ;SAO FRANCISCO DE ITABAPOANA;SIDE-CAR;4
RJ;SAO FRANCISCO DE ITABAPOANA;OUTROS;0
RJ;SAO FRANCISCO DE ITABAPOANA;TRATOR ESTEI;0
RJ;SAO FRANCISCO DE ITABAPOANA;TRATOR RODAS;0
RJ;SAO FRANCISCO DE ITABAPOANA;TRICICLO;6
RJ;SAO FRANCISCO DE ITABAPOANA;UTILITARIO;24
RJ;SAO GONCALO;AUTOMOVEL;225182
RJ;SAO GONCALO;BONDE;0
RJ;SAO GONCALO;CAMINHAO;5448
RJ;SAO GONCALO;CAMINHAO TRATOR;392
RJ;SAO GONCALO;CAMINHONETE;14308
RJ;SAO GONCALO;CAMIONETA;11305
