UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
MT;VILA RICA;BONDE;0
MT;VILA RICA;CAMINHAO;440
MT;VILA RICA;CAMINHAO TRATOR;106
MT;VILA RICA;CAMINHONETE;1441
MT;VILA RICA;CAMIONETA;116
MT;VILA RICA;CHASSI PLATAF;0
MT;VILA RICA;CICLOMOTOR;19
MT;VILA RICA;MICRO-ONIBUS;3
MT;VILA RICA;MOTOCICLETA;5846
MT;VILA RICA;MOTONETA;1204
MT;VILA RICA;ONIBUS;47
MT;VILA RICA;QUADRICICLO;0
MT;VILA RICA;REBOQUE;188
MT;VILA RICA;SEMI-REBOQUE;193
MT;VILA RICA;SIDE-CAR;0
MT;VILA RICA;OUTROS;1
MT;VILA RICA;TRATOR ESTEI;0
MT;VILA RICA;TRATOR RODAS;0
MT;VILA RICA;TRICICLO;7
MT;VILA RICA;UTILITARIO;49
PA;ABAETETUBA;AUTOMOVEL;5922
PA;ABAETETUBA;BONDE;0
PA;ABAETETUBA;CAMINHAO;470
PA;ABAETETUBA;CAMINHAO TRATOR;61
PA;ABAETETUBA;CAMINHONETE;973
PA;ABAETETUBA;CAMIONETA;458
PA;ABAETETUBA;CHASSI PLATAF;0
PA;ABAETETUBA;CICLOMOTOR;262
PA;ABAETETUBA;MICRO-ONIBUS;31
PA;ABAETETUBA;MOTOCICLETA;19644
PA;ABAETETUBA;MOTONETA;7756
PA;ABAETETUBA;ONIBUS;312
PA;ABAETETUBA;QUADRICICLO;0
PA;ABAETETUBA;REBOQUE;165
PA;ABAETETUBA;SEMI-REBOQUE;70
PA;ABAETETUBA;SIDE-CAR;0
PA;ABAETETUBA;OUTROS;1
PA;ABAETETUBA;TRATOR ESTEI;0
PA;ABAETETUBA;TRATOR RODAS;0
PA;ABAETETUBA;TRICICLO;73
PA;ABAETETUBA;UTILITARIO;87
PA;ABEL FIGUEIREDO;AUTOMOVEL;299
PA;ABEL FIGUEIREDO;BONDE;0
PA;ABEL FIGUEIREDO;CAMINHAO;75
PA;ABEL FIGUEIREDO;CAMINHAO TRATOR;14
PA;ABEL FIGUEIREDO;CAMINHONETE;181
PA;ABEL FIGUEIREDO;CAMIONETA;14
PA;ABEL FIGUEIREDO;CHASSI PLATAF;0
PA;ABEL FIGUEIREDO;CICLOMOTOR;0
PA;ABEL FIGUEIREDO;MICRO-ONIBUS;6
PA;ABEL FIGUEIREDO;MOTOCICLETA;711
PA;ABEL FIGUEIREDO;MOTONETA;120
PA;ABEL FIGUEIREDO;ONIBUS;7
PA;ABEL FIGUEIREDO;QUADRICICLO;0
PA;ABEL FIGUEIREDO;REBOQUE;19
PA;ABEL FIGUEIREDO;SEMI-REBOQUE;18
PA;ABEL FIGUEIREDO;SIDE-CAR;0
PA;ABEL FIGUEIREDO;OUTROS;0
PA;ABEL FIGUEIREDO;TRATOR ESTEI;0
PA;ABEL FIGUEIREDO;TRATOR RODAS;0
PA;ABEL FIGUEIREDO;TRICICLO;1
PA;ABEL FIGUEIREDO;UTILITARIO;1
PA;ACARA;AUTOMOVEL;735
PA;ACARA;BONDE;0
PA;ACARA;CAMINHAO;111
PA;ACARA;CAMINHAO TRATOR;5
PA;ACARA;CAMINHONETE;313
PA;ACARA;CAMIONETA;60
PA;ACARA;CHASSI PLATAF;0
PA;ACARA;CICLOMOTOR;3
PA;ACARA;MICRO-ONIBUS;15
PA;ACARA;MOTOCICLETA;3286
PA;ACARA;MOTONETA;258
PA;ACARA;ONIBUS;105
PA;ACARA;QUADRICICLO;0
PA;ACARA;REBOQUE;45
PA;ACARA;SEMI-REBOQUE;9
PA;ACARA;SIDE-CAR;0
PA;ACARA;OUTROS;1
PA;ACARA;TRATOR ESTEI;0
PA;ACARA;TRATOR RODAS;0
PA;ACARA;TRICICLO;1
PA;ACARA;UTILITARIO;7
PA;AFUA;AUTOMOVEL;1
PA;AFUA;BONDE;0
PA;AFUA;CAMINHAO;0
PA;AFUA;CAMINHAO TRATOR;4
PA;AFUA;CAMINHONETE;0
PA;AFUA;CAMIONETA;0
PA;AFUA;CHASSI PLATAF;0
PA;AFUA;CICLOMOTOR;0
PA;AFUA;MICRO-ONIBUS;0
PA;AFUA;MOTOCICLETA;3
PA;AFUA;MOTONETA;1
PA;AFUA;ONIBUS;0
PA;AFUA;QUADRICICLO;0
PA;AFUA;REBOQUE;0
PA;AFUA;SEMI-REBOQUE;4
PA;AFUA;SIDE-CAR;0
PA;AFUA;OUTROS;0
PA;AFUA;TRATOR ESTEI;0
PA;AFUA;TRATOR RODAS;0
PA;AFUA;TRICICLO;0
PA;AFUA;UTILITARIO;1
PA;AGUA AZUL DO NORTE;AUTOMOVEL;461
PA;AGUA AZUL DO NORTE;BONDE;0
PA;AGUA AZUL DO NORTE;CAMINHAO;117
PA;AGUA AZUL DO NORTE;CAMINHAO TRATOR;21
PA;AGUA AZUL DO NORTE;CAMINHONETE;314
PA;AGUA AZUL DO NORTE;CAMIONETA;35
PA;AGUA AZUL DO NORTE;CHASSI PLATAF;0
PA;AGUA AZUL DO NORTE;CICLOMOTOR;1
PA;AGUA AZUL DO NORTE;MICRO-ONIBUS;11
PA;AGUA AZUL DO NORTE;MOTOCICLETA;1698
PA;AGUA AZUL DO NORTE;MOTONETA;295
PA;AGUA AZUL DO NORTE;ONIBUS;39
PA;AGUA AZUL DO NORTE;QUADRICICLO;0
PA;AGUA AZUL DO NORTE;REBOQUE;35
PA;AGUA AZUL DO NORTE;SEMI-REBOQUE;44
PA;AGUA AZUL DO NORTE;SIDE-CAR;0
PA;AGUA AZUL DO NORTE;OUTROS;0
PA;AGUA AZUL DO NORTE;TRATOR ESTEI;0
PA;AGUA AZUL DO NORTE;TRATOR RODAS;0
PA;AGUA AZUL DO NORTE;TRICICLO;0
PA;AGUA AZUL DO NORTE;UTILITARIO;3
PA;ALENQUER;AUTOMOVEL;1017
PA;ALENQUER;BONDE;0
PA;ALENQUER;CAMINHAO;220
PA;ALENQUER;CAMINHAO TRATOR;2
PA;ALENQUER;CAMINHONETE;708
PA;ALENQUER;CAMIONETA;49
PA;ALENQUER;CHASSI PLATAF;0
PA;ALENQUER;CICLOMOTOR;4
PA;ALENQUER;MICRO-ONIBUS;6
PA;ALENQUER;MOTOCICLETA;7524
PA;ALENQUER;MOTONETA;572
PA;ALENQUER;ONIBUS;93
PA;ALENQUER;QUADRICICLO;0
PA;ALENQUER;REBOQUE;2
PA;ALENQUER;SEMI-REBOQUE;2
PA;ALENQUER;SIDE-CAR;0
PA;ALENQUER;OUTROS;0
PA;ALENQUER;TRATOR ESTEI;0
PA;ALENQUER;TRATOR RODAS;0
PA;ALENQUER;TRICICLO;6
PA;ALENQUER;UTILITARIO;53
PA;ALMEIRIM;AUTOMOVEL;1131
PA;ALMEIRIM;BONDE;0
PA;ALMEIRIM;CAMINHAO;287
PA;ALMEIRIM;CAMINHAO TRATOR;27
PA;ALMEIRIM;CAMINHONETE;299
PA;ALMEIRIM;CAMIONETA;148
PA;ALMEIRIM;CHASSI PLATAF;0
PA;ALMEIRIM;CICLOMOTOR;1
PA;ALMEIRIM;MICRO-ONIBUS;25
PA;ALMEIRIM;MOTOCICLETA;1481
PA;ALMEIRIM;MOTONETA;434
PA;ALMEIRIM;ONIBUS;103
PA;ALMEIRIM;QUADRICICLO;0
PA;ALMEIRIM;REBOQUE;36
PA;ALMEIRIM;SEMI-REBOQUE;44
PA;ALMEIRIM;SIDE-CAR;0
PA;ALMEIRIM;OUTROS;0
PA;ALMEIRIM;TRATOR ESTEI;0
PA;ALMEIRIM;TRATOR RODAS;5
PA;ALMEIRIM;TRICICLO;13
PA;ALMEIRIM;UTILITARIO;18
PA;ALTAMIRA;AUTOMOVEL;11502
PA;ALTAMIRA;BONDE;0
PA;ALTAMIRA;CAMINHAO;1917
PA;ALTAMIRA;CAMINHAO TRATOR;91
PA;ALTAMIRA;CAMINHONETE;5451
PA;ALTAMIRA;CAMIONETA;737
PA;ALTAMIRA;CHASSI PLATAF;0
PA;ALTAMIRA;CICLOMOTOR;85
PA;ALTAMIRA;MICRO-ONIBUS;195
PA;ALTAMIRA;MOTOCICLETA;33773
PA;ALTAMIRA;MOTONETA;8559
PA;ALTAMIRA;ONIBUS;376
PA;ALTAMIRA;QUADRICICLO;1
PA;ALTAMIRA;REBOQUE;330
PA;ALTAMIRA;SEMI-REBOQUE;223
PA;ALTAMIRA;SIDE-CAR;2
PA;ALTAMIRA;OUTROS;2
PA;ALTAMIRA;TRATOR ESTEI;0
PA;ALTAMIRA;TRATOR RODAS;1
PA;ALTAMIRA;TRICICLO;150
PA;ALTAMIRA;UTILITARIO;388
PA;ANAJAS;AUTOMOVEL;9
PA;ANAJAS;BONDE;0
PA;ANAJAS;CAMINHAO;0
PA;ANAJAS;CAMINHAO TRATOR;0
PA;ANAJAS;CAMINHONETE;6
PA;ANAJAS;CAMIONETA;2
PA;ANAJAS;CHASSI PLATAF;0
PA;ANAJAS;CICLOMOTOR;0
PA;ANAJAS;MICRO-ONIBUS;1
PA;ANAJAS;MOTOCICLETA;243
PA;ANAJAS;MOTONETA;58
PA;ANAJAS;ONIBUS;1
PA;ANAJAS;QUADRICICLO;0
PA;ANAJAS;REBOQUE;2
PA;ANAJAS;SEMI-REBOQUE;0
PA;ANAJAS;SIDE-CAR;0
PA;ANAJAS;OUTROS;0
PA;ANAJAS;TRATOR ESTEI;0
PA;ANAJAS;TRATOR RODAS;0
PA;ANAJAS;TRICICLO;2
PA;ANAJAS;UTILITARIO;0
PA;ANANINDEUA;AUTOMOVEL;69652
PA;ANANINDEUA;BONDE;0
PA;ANANINDEUA;CAMINHAO;4546
PA;ANANINDEUA;CAMINHAO TRATOR;901
PA;ANANINDEUA;CAMINHONETE;8010
PA;ANANINDEUA;CAMIONETA;3996
PA;ANANINDEUA;CHASSI PLATAF;5
PA;ANANINDEUA;CICLOMOTOR;640
PA;ANANINDEUA;MICRO-ONIBUS;397
PA;ANANINDEUA;MOTOCICLETA;48768
PA;ANANINDEUA;MOTONETA;6204
PA;ANANINDEUA;ONIBUS;1688
PA;ANANINDEUA;QUADRICICLO;0
PA;ANANINDEUA;REBOQUE;2244
PA;ANANINDEUA;SEMI-REBOQUE;1824
PA;ANANINDEUA;SIDE-CAR;9
PA;ANANINDEUA;OUTROS;5
PA;ANANINDEUA;TRATOR ESTEI;0
PA;ANANINDEUA;TRATOR RODAS;5
PA;ANANINDEUA;TRICICLO;93
PA;ANANINDEUA;UTILITARIO;910
PA;ANAPU;AUTOMOVEL;590
PA;ANAPU;BONDE;0
PA;ANAPU;CAMINHAO;200
PA;ANAPU;CAMINHAO TRATOR;20
PA;ANAPU;CAMINHONETE;560
PA;ANAPU;CAMIONETA;63
PA;ANAPU;CHASSI PLATAF;0
PA;ANAPU;CICLOMOTOR;0
PA;ANAPU;MICRO-ONIBUS;19
PA;ANAPU;MOTOCICLETA;2917
PA;ANAPU;MOTONETA;316
PA;ANAPU;ONIBUS;26
PA;ANAPU;QUADRICICLO;0
PA;ANAPU;REBOQUE;16
PA;ANAPU;SEMI-REBOQUE;31
PA;ANAPU;SIDE-CAR;0
PA;ANAPU;OUTROS;0
PA;ANAPU;TRATOR ESTEI;0
PA;ANAPU;TRATOR RODAS;0
PA;ANAPU;TRICICLO;0
PA;ANAPU;UTILITARIO;14
PA;AUGUSTO CORREA;AUTOMOVEL;835
PA;AUGUSTO CORREA;BONDE;0
PA;AUGUSTO CORREA;CAMINHAO;86
PA;AUGUSTO CORREA;CAMINHAO TRATOR;4
PA;AUGUSTO CORREA;CAMINHONETE;302
PA;AUGUSTO CORREA;CAMIONETA;26
PA;AUGUSTO CORREA;CHASSI PLATAF;0
PA;AUGUSTO CORREA;CICLOMOTOR;1
PA;AUGUSTO CORREA;MICRO-ONIBUS;4
PA;AUGUSTO CORREA;MOTOCICLETA;1884
PA;AUGUSTO CORREA;MOTONETA;195
PA;AUGUSTO CORREA;ONIBUS;90
PA;AUGUSTO CORREA;QUADRICICLO;0
PA;AUGUSTO CORREA;REBOQUE;22
PA;AUGUSTO CORREA;SEMI-REBOQUE;3
PA;AUGUSTO CORREA;SIDE-CAR;0
PA;AUGUSTO CORREA;OUTROS;0
PA;AUGUSTO CORREA;TRATOR ESTEI;0
PA;AUGUSTO CORREA;TRATOR RODAS;0
PA;AUGUSTO CORREA;TRICICLO;2
PA;AUGUSTO CORREA;UTILITARIO;14
PA;AURORA DO PARA;AUTOMOVEL;751
PA;AURORA DO PARA;BONDE;0
PA;AURORA DO PARA;CAMINHAO;108
PA;AURORA DO PARA;CAMINHAO TRATOR;12
PA;AURORA DO PARA;CAMINHONETE;244
PA;AURORA DO PARA;CAMIONETA;27
PA;AURORA DO PARA;CHASSI PLATAF;0
PA;AURORA DO PARA;CICLOMOTOR;1
PA;AURORA DO PARA;MICRO-ONIBUS;17
PA;AURORA DO PARA;MOTOCICLETA;1480
PA;AURORA DO PARA;MOTONETA;56
PA;AURORA DO PARA;ONIBUS;88
PA;AURORA DO PARA;QUADRICICLO;0
PA;AURORA DO PARA;REBOQUE;56
PA;AURORA DO PARA;SEMI-REBOQUE;14
PA;AURORA DO PARA;SIDE-CAR;0
PA;AURORA DO PARA;OUTROS;0
PA;AURORA DO PARA;TRATOR ESTEI;0
PA;AURORA DO PARA;TRATOR RODAS;0
PA;AURORA DO PARA;TRICICLO;0
PA;AURORA DO PARA;UTILITARIO;2
PA;AVEIRO;AUTOMOVEL;18
PA;AVEIRO;BONDE;0
PA;AVEIRO;CAMINHAO;7
PA;AVEIRO;CAMINHAO TRATOR;0
PA;AVEIRO;CAMINHONETE;21
PA;AVEIRO;CAMIONETA;1
PA;AVEIRO;CHASSI PLATAF;0
PA;AVEIRO;CICLOMOTOR;0
PA;AVEIRO;MICRO-ONIBUS;0
PA;AVEIRO;MOTOCICLETA;204
PA;AVEIRO;MOTONETA;27
PA;AVEIRO;ONIBUS;6
PA;AVEIRO;QUADRICICLO;0
PA;AVEIRO;REBOQUE;2
PA;AVEIRO;SEMI-REBOQUE;4
PA;AVEIRO;SIDE-CAR;0
PA;AVEIRO;OUTROS;0
PA;AVEIRO;TRATOR ESTEI;0
PA;AVEIRO;TRATOR RODAS;0
PA;AVEIRO;TRICICLO;1
PA;AVEIRO;UTILITARIO;1
PA;BAGRE;AUTOMOVEL;16
PA;BAGRE;BONDE;0
PA;BAGRE;CAMINHAO;2
PA;BAGRE;CAMINHAO TRATOR;0
PA;BAGRE;CAMINHONETE;12
PA;BAGRE;CAMIONETA;1
PA;BAGRE;CHASSI PLATAF;0
PA;BAGRE;CICLOMOTOR;0
PA;BAGRE;MICRO-ONIBUS;0
PA;BAGRE;MOTOCICLETA;147
PA;BAGRE;MOTONETA;30
PA;BAGRE;ONIBUS;2
PA;BAGRE;QUADRICICLO;0
PA;BAGRE;REBOQUE;1
PA;BAGRE;SEMI-REBOQUE;0
PA;BAGRE;SIDE-CAR;0
PA;BAGRE;OUTROS;0
PA;BAGRE;TRATOR ESTEI;0
PA;BAGRE;TRATOR RODAS;0
PA;BAGRE;TRICICLO;0
PA;BAGRE;UTILITARIO;1
PA;BAIAO;AUTOMOVEL;293
PA;BAIAO;BONDE;0
PA;BAIAO;CAMINHAO;68
PA;BAIAO;CAMINHAO TRATOR;2
PA;BAIAO;CAMINHONETE;214
PA;BAIAO;CAMIONETA;30
PA;BAIAO;CHASSI PLATAF;0
PA;BAIAO;CICLOMOTOR;0
PA;BAIAO;MICRO-ONIBUS;6
PA;BAIAO;MOTOCICLETA;1383
PA;BAIAO;MOTONETA;314
PA;BAIAO;ONIBUS;28
PA;BAIAO;QUADRICICLO;0
PA;BAIAO;REBOQUE;3
PA;BAIAO;SEMI-REBOQUE;0
PA;BAIAO;SIDE-CAR;0
PA;BAIAO;OUTROS;0
PA;BAIAO;TRATOR ESTEI;0
PA;BAIAO;TRATOR RODAS;0
PA;BAIAO;TRICICLO;1
PA;BAIAO;UTILITARIO;3
PA;BANNACH;AUTOMOVEL;99
PA;BANNACH;BONDE;0
PA;BANNACH;CAMINHAO;28
PA;BANNACH;CAMINHAO TRATOR;2
PA;BANNACH;CAMINHONETE;113
PA;BANNACH;CAMIONETA;10
PA;BANNACH;CHASSI PLATAF;0
PA;BANNACH;CICLOMOTOR;0
PA;BANNACH;MICRO-ONIBUS;1
PA;BANNACH;MOTOCICLETA;478
PA;BANNACH;MOTONETA;54
PA;BANNACH;ONIBUS;6
PA;BANNACH;QUADRICICLO;0
PA;BANNACH;REBOQUE;9
PA;BANNACH;SEMI-REBOQUE;8
PA;BANNACH;SIDE-CAR;0
PA;BANNACH;OUTROS;0
PA;BANNACH;TRATOR ESTEI;0
PA;BANNACH;TRATOR RODAS;0
PA;BANNACH;TRICICLO;0
PA;BANNACH;UTILITARIO;7
PA;BARCARENA;AUTOMOVEL;10063
PA;BARCARENA;BONDE;0
PA;BARCARENA;CAMINHAO;1189
PA;BARCARENA;CAMINHAO TRATOR;304
PA;BARCARENA;CAMINHONETE;1672
PA;BARCARENA;CAMIONETA;745
PA;BARCARENA;CHASSI PLATAF;1
PA;BARCARENA;CICLOMOTOR;82
PA;BARCARENA;MICRO-ONIBUS;173
PA;BARCARENA;MOTOCICLETA;11845
PA;BARCARENA;MOTONETA;3822
PA;BARCARENA;ONIBUS;865
PA;BARCARENA;QUADRICICLO;0
PA;BARCARENA;REBOQUE;272
PA;BARCARENA;SEMI-REBOQUE;442
PA;BARCARENA;SIDE-CAR;0
PA;BARCARENA;OUTROS;1
PA;BARCARENA;TRATOR ESTEI;0
PA;BARCARENA;TRATOR RODAS;19
PA;BARCARENA;TRICICLO;30
PA;BARCARENA;UTILITARIO;151
PA;BELEM;AUTOMOVEL;241243
PA;BELEM;BONDE;0
PA;BELEM;CAMINHAO;9023
PA;BELEM;CAMINHAO TRATOR;1132
PA;BELEM;CAMINHONETE;30153
PA;BELEM;CAMIONETA;19186
PA;BELEM;CHASSI PLATAF;71
PA;BELEM;CICLOMOTOR;1284
PA;BELEM;MICRO-ONIBUS;2167
PA;BELEM;MOTOCICLETA;130389
PA;BELEM;MOTONETA;21649
PA;BELEM;ONIBUS;3862
PA;BELEM;QUADRICICLO;0
PA;BELEM;REBOQUE;6890
PA;BELEM;SEMI-REBOQUE;3187
PA;BELEM;SIDE-CAR;100
PA;BELEM;OUTROS;89
PA;BELEM;TRATOR ESTEI;0
PA;BELEM;TRATOR RODAS;16
PA;BELEM;TRICICLO;391
PA;BELEM;UTILITARIO;6326
PA;BELTERRA;AUTOMOVEL;726
PA;BELTERRA;BONDE;0
PA;BELTERRA;CAMINHAO;78
PA;BELTERRA;CAMINHAO TRATOR;9
PA;BELTERRA;CAMINHONETE;261
PA;BELTERRA;CAMIONETA;41
PA;BELTERRA;CHASSI PLATAF;0
PA;BELTERRA;CICLOMOTOR;2
PA;BELTERRA;MICRO-ONIBUS;13
PA;BELTERRA;MOTOCICLETA;1476
PA;BELTERRA;MOTONETA;276
PA;BELTERRA;ONIBUS;79
PA;BELTERRA;QUADRICICLO;0
PA;BELTERRA;REBOQUE;7
PA;BELTERRA;SEMI-REBOQUE;15
PA;BELTERRA;SIDE-CAR;0
PA;BELTERRA;OUTROS;0
PA;BELTERRA;TRATOR ESTEI;0
PA;BELTERRA;TRATOR RODAS;0
PA;BELTERRA;TRICICLO;3
PA;BELTERRA;UTILITARIO;14
PA;BENEVIDES;AUTOMOVEL;4759
PA;BENEVIDES;BONDE;0
PA;BENEVIDES;CAMINHAO;1121
PA;BENEVIDES;CAMINHAO TRATOR;316
PA;BENEVIDES;CAMINHONETE;907
PA;BENEVIDES;CAMIONETA;250
PA;BENEVIDES;CHASSI PLATAF;0
PA;BENEVIDES;CICLOMOTOR;69
PA;BENEVIDES;MICRO-ONIBUS;71
PA;BENEVIDES;MOTOCICLETA;6067
PA;BENEVIDES;MOTONETA;991
PA;BENEVIDES;ONIBUS;181
PA;BENEVIDES;QUADRICICLO;0
PA;BENEVIDES;REBOQUE;385
PA;BENEVIDES;SEMI-REBOQUE;408
PA;BENEVIDES;SIDE-CAR;0
PA;BENEVIDES;OUTROS;2
PA;BENEVIDES;TRATOR ESTEI;0
PA;BENEVIDES;TRATOR RODAS;0
PA;BENEVIDES;TRICICLO;23
PA;BENEVIDES;UTILITARIO;90
PA;BOM JESUS DO TOCANTINS;AUTOMOVEL;592
PA;BOM JESUS DO TOCANTINS;BONDE;0
PA;BOM JESUS DO TOCANTINS;CAMINHAO;85
PA;BOM JESUS DO TOCANTINS;CAMINHAO TRATOR;1
PA;BOM JESUS DO TOCANTINS;CAMINHONETE;320
PA;BOM JESUS DO TOCANTINS;CAMIONETA;26
PA;BOM JESUS DO TOCANTINS;CHASSI PLATAF;0
PA;BOM JESUS DO TOCANTINS;CICLOMOTOR;2
PA;BOM JESUS DO TOCANTINS;MICRO-ONIBUS;10
PA;BOM JESUS DO TOCANTINS;MOTOCICLETA;1559
PA;BOM JESUS DO TOCANTINS;MOTONETA;305
PA;BOM JESUS DO TOCANTINS;ONIBUS;10
PA;BOM JESUS DO TOCANTINS;QUADRICICLO;0
PA;BOM JESUS DO TOCANTINS;REBOQUE;40
PA;BOM JESUS DO TOCANTINS;SEMI-REBOQUE;0
PA;BOM JESUS DO TOCANTINS;SIDE-CAR;0
PA;BOM JESUS DO TOCANTINS;OUTROS;0
PA;BOM JESUS DO TOCANTINS;TRATOR ESTEI;0
PA;BOM JESUS DO TOCANTINS;TRATOR RODAS;0
PA;BOM JESUS DO TOCANTINS;TRICICLO;2
PA;BOM JESUS DO TOCANTINS;UTILITARIO;5
PA;BONITO;AUTOMOVEL;560
PA;BONITO;BONDE;0
PA;BONITO;CAMINHAO;69
PA;BONITO;CAMINHAO TRATOR;9
PA;BONITO;CAMINHONETE;147
PA;BONITO;CAMIONETA;19
PA;BONITO;CHASSI PLATAF;0
PA;BONITO;CICLOMOTOR;0
PA;BONITO;MICRO-ONIBUS;5
PA;BONITO;MOTOCICLETA;768
PA;BONITO;MOTONETA;73
PA;BONITO;ONIBUS;113
PA;BONITO;QUADRICICLO;0
PA;BONITO;REBOQUE;24
PA;BONITO;SEMI-REBOQUE;4
PA;BONITO;SIDE-CAR;0
PA;BONITO;OUTROS;0
PA;BONITO;TRATOR ESTEI;0
PA;BONITO;TRATOR RODAS;0
PA;BONITO;TRICICLO;0
PA;BONITO;UTILITARIO;7
PA;BRAGANCA;AUTOMOVEL;5765
PA;BRAGANCA;BONDE;0
PA;BRAGANCA;CAMINHAO;506
PA;BRAGANCA;CAMINHAO TRATOR;31
PA;BRAGANCA;CAMINHONETE;1687
PA;BRAGANCA;CAMIONETA;212
PA;BRAGANCA;CHASSI PLATAF;0
PA;BRAGANCA;CICLOMOTOR;23
PA;BRAGANCA;MICRO-ONIBUS;43
PA;BRAGANCA;MOTOCICLETA;12671
PA;BRAGANCA;MOTONETA;2833
PA;BRAGANCA;ONIBUS;238
PA;BRAGANCA;QUADRICICLO;0
PA;BRAGANCA;REBOQUE;233
PA;BRAGANCA;SEMI-REBOQUE;58
PA;BRAGANCA;SIDE-CAR;2
PA;BRAGANCA;OUTROS;0
PA;BRAGANCA;TRATOR ESTEI;0
PA;BRAGANCA;TRATOR RODAS;0
PA;BRAGANCA;TRICICLO;8
PA;BRAGANCA;UTILITARIO;92
PA;BRASIL NOVO;AUTOMOVEL;690
PA;BRASIL NOVO;BONDE;0
PA;BRASIL NOVO;CAMINHAO;208
PA;BRASIL NOVO;CAMINHAO TRATOR;12
PA;BRASIL NOVO;CAMINHONETE;647
PA;BRASIL NOVO;CAMIONETA;32
PA;BRASIL NOVO;CHASSI PLATAF;0
PA;BRASIL NOVO;CICLOMOTOR;0
PA;BRASIL NOVO;MICRO-ONIBUS;12
PA;BRASIL NOVO;MOTOCICLETA;4099
PA;BRASIL NOVO;MOTONETA;344
PA;BRASIL NOVO;ONIBUS;14
PA;BRASIL NOVO;QUADRICICLO;0
PA;BRASIL NOVO;REBOQUE;11
PA;BRASIL NOVO;SEMI-REBOQUE;13
PA;BRASIL NOVO;SIDE-CAR;0
PA;BRASIL NOVO;OUTROS;0
PA;BRASIL NOVO;TRATOR ESTEI;0
PA;BRASIL NOVO;TRATOR RODAS;0
PA;BRASIL NOVO;TRICICLO;1
PA;BRASIL NOVO;UTILITARIO;15
PA;BREJO GRANDE DO ARAGUAIA;AUTOMOVEL;214
PA;BREJO GRANDE DO ARAGUAIA;BONDE;0
PA;BREJO GRANDE DO ARAGUAIA;CAMINHAO;32
PA;BREJO GRANDE DO ARAGUAIA;CAMINHAO TRATOR;5
PA;BREJO GRANDE DO ARAGUAIA;CAMINHONETE;119
PA;BREJO GRANDE DO ARAGUAIA;CAMIONETA;5
PA;BREJO GRANDE DO ARAGUAIA;CHASSI PLATAF;0
PA;BREJO GRANDE DO ARAGUAIA;CICLOMOTOR;0
PA;BREJO GRANDE DO ARAGUAIA;MICRO-ONIBUS;3
PA;BREJO GRANDE DO ARAGUAIA;MOTOCICLETA;835
PA;BREJO GRANDE DO ARAGUAIA;MOTONETA;213
PA;BREJO GRANDE DO ARAGUAIA;ONIBUS;11
PA;BREJO GRANDE DO ARAGUAIA;QUADRICICLO;0
PA;BREJO GRANDE DO ARAGUAIA;REBOQUE;10
PA;BREJO GRANDE DO ARAGUAIA;SEMI-REBOQUE;5
PA;BREJO GRANDE DO ARAGUAIA;SIDE-CAR;0
PA;BREJO GRANDE DO ARAGUAIA;OUTROS;0
PA;BREJO GRANDE DO ARAGUAIA;TRATOR ESTEI;0
PA;BREJO GRANDE DO ARAGUAIA;TRATOR RODAS;0
PA;BREJO GRANDE DO ARAGUAIA;TRICICLO;1
PA;BREJO GRANDE DO ARAGUAIA;UTILITARIO;2
PA;BREU BRANCO;AUTOMOVEL;1465
PA;BREU BRANCO;BONDE;0
PA;BREU BRANCO;CAMINHAO;361
PA;BREU BRANCO;CAMINHAO TRATOR;31
PA;BREU BRANCO;CAMINHONETE;595
PA;BREU BRANCO;CAMIONETA;71
PA;BREU BRANCO;CHASSI PLATAF;0
PA;BREU BRANCO;CICLOMOTOR;2
PA;BREU BRANCO;MICRO-ONIBUS;16
PA;BREU BRANCO;MOTOCICLETA;5072
PA;BREU BRANCO;MOTONETA;888
PA;BREU BRANCO;ONIBUS;134
PA;BREU BRANCO;QUADRICICLO;0
PA;BREU BRANCO;REBOQUE;83
PA;BREU BRANCO;SEMI-REBOQUE;67
PA;BREU BRANCO;SIDE-CAR;0
PA;BREU BRANCO;OUTROS;1
PA;BREU BRANCO;TRATOR ESTEI;0
PA;BREU BRANCO;TRATOR RODAS;0
PA;BREU BRANCO;TRICICLO;3
PA;BREU BRANCO;UTILITARIO;24
PA;BREVES;AUTOMOVEL;903
PA;BREVES;BONDE;0
PA;BREVES;CAMINHAO;65
PA;BREVES;CAMINHAO TRATOR;3
PA;BREVES;CAMINHONETE;202
PA;BREVES;CAMIONETA;67
PA;BREVES;CHASSI PLATAF;0
PA;BREVES;CICLOMOTOR;7
PA;BREVES;MICRO-ONIBUS;1
PA;BREVES;MOTOCICLETA;5954
PA;BREVES;MOTONETA;1287
PA;BREVES;ONIBUS;11
PA;BREVES;QUADRICICLO;0
PA;BREVES;REBOQUE;15
PA;BREVES;SEMI-REBOQUE;7
PA;BREVES;SIDE-CAR;0
PA;BREVES;OUTROS;0
PA;BREVES;TRATOR ESTEI;0
PA;BREVES;TRATOR RODAS;0
PA;BREVES;TRICICLO;8
PA;BREVES;UTILITARIO;32
PA;BUJARU;AUTOMOVEL;477
PA;BUJARU;BONDE;0
PA;BUJARU;CAMINHAO;55
PA;BUJARU;CAMINHAO TRATOR;0
PA;BUJARU;CAMINHONETE;170
PA;BUJARU;CAMIONETA;33
PA;BUJARU;CHASSI PLATAF;0
